Time (UTCG),Ex (V/m),Ey (V/m),Ez (V/m),Etot (V/m)
1 Jan 2011 00:19:39.000,-0.09583380370264223,0.033975130669381716,0.00522358059736732,0.10181214677225561
1 Jan 2011 00:19:40.000,-0.09582709275439301,0.03397614431194378,0.00520544561009719,0.10180523931539452
1 Jan 2011 00:19:41.000,-0.0958206422255373,0.033977335810706735,0.00518745452137512,0.10179864689532611
1 Jan 2011 00:19:42.000,-0.09581393813922731,0.03397827458158039,0.005169321340635744,0.1017917274065614
1 Jan 2011 00:19:43.000,-0.09580778983289136,0.03397965794611325,0.005151515068109037,0.10178549923390508
1 Jan 2011 00:19:44.000,-0.0958013526457377,0.033980735877828974,0.005133528784346995,0.1017788912168505
1 Jan 2011 00:19:45.000,-0.09579469253047956,0.033981575176982935,0.005115399835078584,0.10177198968277461
1 Jan 2011 00:19:46.000,-0.09578827038862893,0.033982575594352256,0.0050974190210145605,0.1017653765715371
1 Jan 2011 00:19:47.000,-0.09578162533188274,0.03398334349716485,0.005079292171747673,0.10175847186072241
1 Jan 2011 00:19:48.000,-0.09577551483832994,0.03398455535349838,0.005061488698867538,0.1017522378769672
1 Jan 2011 00:19:49.000,-0.0957685884240107,0.03398498438793248,0.005043181961741257,0.10174495258672443
1 Jan 2011 00:19:50.000,-0.09576249369388425,0.033986111195606766,0.0050253876736494505,0.10173871177650047
1 Jan 2011 00:19:51.000,-0.0957558810761998,0.03398673020782648,0.005007268512866931,0.10173180097127374
1 Jan 2011 00:19:52.000,-0.09574951969559567,0.03398751850639315,0.004989298101357512,0.1017251936921424
1 Jan 2011 00:19:53.000,-0.0957429235061259,0.03398806632681886,0.004971181395705948,0.1017182810442898
1 Jan 2011 00:19:54.000,-0.09573634326514621,0.03398857109934445,0.004953071123263049,0.10171137252396706
1 Jan 2011 00:19:55.000,-0.0957299920365853,0.03398925743228142,0.004935099522900372,0.10170475015171866
1 Jan 2011 00:19:56.000,-0.09572344370369838,0.033989705868930506,0.00491698806189953,0.10169785912767479
1 Jan 2011 00:19:57.000,-0.09571740137515329,0.03399058824861552,0.004899200064981793,0.10169160819249459
1 Jan 2011 00:19:58.000,-0.0957108706776059,0.033990951101703665,0.004881098301361434,0.10168471194477252
1 Jan 2011 00:19:59.000,-0.09570456132309153,0.03399149329630137,0.004863135594521977,0.10167809381754064
1 Jan 2011 00:20:00.000,-0.09569803451496862,0.03399177867657192,0.004845036719289722,0.1016711817991531
1 Jan 2011 00:20:01.000,-0.09569151690943901,0.03399203915170191,0.00482693408399019,0.10166427310895147
1 Jan 2011 00:20:02.000,-0.09568553531707036,0.033992736252654435,0.004809161264582947,0.10165803371561744
1 Jan 2011 00:20:03.000,-0.09567904438668438,0.03399292289710756,0.004791064821393323,0.101651132034821
1 Jan 2011 00:20:04.000,-0.09567226971447766,0.03399279501080776,0.004772795416262122,0.10164385313953839
1 Jan 2011 00:20:05.000,-0.09566632446792006,0.03399339476677893,0.004755025114330501,0.10163762486800519
1 Jan 2011 00:20:06.000,-0.09565986312763083,0.03399347930527509,0.00473693150555453,0.10163072650022505
1 Jan 2011 00:20:07.000,-0.09565393076440902,0.03399399172943943,0.004719171384128032,0.10162448781143413
1 Jan 2011 00:20:08.000,-0.09564748982200934,0.03399400592795882,0.004701080984995475,0.10161759154156806
1 Jan 2011 00:20:09.000,-0.09564106661567416,0.03399396273373566,0.004683004728792108,0.10161069657775366
1 Jan 2011 00:20:10.000,-0.09563463940424874,0.0339939028865064,0.004664917745175241,0.10160379493408286
1 Jan 2011 00:20:11.000,-0.09562875618543512,0.03399427305438369,0.004647167361740894,0.10159756775906312
1 Jan 2011 00:20:12.000,-0.09562236498137827,0.033994128362886365,0.004629094340308224,0.10159067852020572
1 Jan 2011 00:20:13.000,-0.09561566701724838,0.033993678387122125,0.004610839511821251,0.10158339328081233
1 Jan 2011 00:20:14.000,-0.09560982338021533,0.03399395169948978,0.004593092435319749,0.10157718039531619
1 Jan 2011 00:20:15.000,-0.09560346505910626,0.03399370542960535,0.0045750230551083355,0.10157029770605827
1 Jan 2011 00:20:16.000,-0.09559710342531823,0.03399341330830986,0.0045569575727845155,0.1015633998740724
1 Jan 2011 00:20:17.000,-0.09559076776462894,0.033993096544742106,0.004538892041780418,0.10155652138340658
1 Jan 2011 00:20:18.000,-0.09558495475890308,0.03399322485604063,0.004521152253161799,0.10155030147700772
1 Jan 2011 00:20:19.000,-0.09557863497461196,0.033992820303991436,0.004503097892624922,0.10154341527868822
1 Jan 2011 00:20:20.000,-0.0955723342802095,0.03399238788866584,0.004485043571976731,0.10153654086083569
1 Jan 2011 00:20:21.000,-0.0955660454823908,0.03399192433534421,0.004466989309038495,0.1015296703562521
1 Jan 2011 00:20:22.000,-0.09555976144405096,0.03399141836246646,0.0044489391550017465,0.10152279344630476
1 Jan 2011 00:20:23.000,-0.09555400770259835,0.03399136337329676,0.004431214484596515,0.10151658403340916
1 Jan 2011 00:20:24.000,-0.09554775533032354,0.03399078442586599,0.004413171815493337,0.10150971904217906
1 Jan 2011 00:20:25.000,-0.09554150807749982,0.033990163122146644,0.0043951333638338206,0.10150284799984179
1 Jan 2011 00:20:26.000,-0.09553558692832793,0.033989791373573816,0.004377271475293469,0.10149637822566672
1 Jan 2011 00:20:27.000,-0.09552936514420625,0.03398910025108967,0.004359237356705945,0.10148951419267811
1 Jan 2011 00:20:28.000,-0.09552315610727527,0.03398837812684557,0.004341203495410738,0.10148265491293022
1 Jan 2011 00:20:29.000,-0.09551747778966675,0.03398811014278445,0.004323494792160033,0.10147646427421171
1 Jan 2011 00:20:30.000,-0.09551130923824822,0.03398731856803614,0.004305468785004638,0.1014696263780847
1 Jan 2011 00:20:31.000,-0.09550513927437869,0.03398648151583093,0.0042874472075124905,0.10146277522915285
1 Jan 2011 00:20:32.000,-0.095498975347148,0.033985602270500556,0.004269430097675913,0.1014559189372546
1 Jan 2011 00:20:33.000,-0.09549283213933696,0.033984695391821446,0.004251413388927663,0.10144907602669445
1 Jan 2011 00:20:34.000,-0.0954867023979486,0.03398375762149396,0.004233397102328937,0.10144223857908923
1 Jan 2011 00:20:35.000,-0.09548088750476423,0.03398305728005416,0.004215560318589135,0.10143578761756891
1 Jan 2011 00:20:36.000,-0.09547478557594787,0.03398203555175414,0.0041975563258987575,0.1014289549395191
1 Jan 2011 00:20:37.000,-0.09546869744521984,0.033980982980281724,0.0041795528426406565,0.10142212804983707
1 Jan 2011 00:20:38.000,-0.09546261618866654,0.03397988837315271,0.00416155404101567,0.10141529685147538
1 Jan 2011 00:20:39.000,-0.09545655642377454,0.03397876624255488,0.004143555806349305,0.10140847979519153
1 Jan 2011 00:20:40.000,-0.09545082788448486,0.033977882909896354,0.00412573973192708,0.10140206506382293
1 Jan 2011 00:20:41.000,-0.09544531387093774,0.03397719063837709,0.004108066390272757,0.10139592513047715
1 Jan 2011 00:20:42.000,-0.09543929013268489,0.033975951274742115,0.004090081366509538,0.10138911249063738
1 Jan 2011 00:20:43.000,-0.09543328136014649,0.033974673258318246,0.004072101204447411,0.10138230428626896
1 Jan 2011 00:20:44.000,-0.09542759781573033,0.03397364632149095,0.004054295249067044,0.10137589644104335
1 Jan 2011 00:20:45.000,-0.09542162622528064,0.03397231043635659,0.004036316372052467,0.10136911007657436
1 Jan 2011 00:20:46.000,-0.09541565511805142,0.033970929433923894,0.0040183424585461865,0.10136231234697501
1 Jan 2011 00:20:47.000,-0.09540918305622656,0.033969001273416094,0.004000057724191253,0.10135485050438758
1 Jan 2011 00:20:48.000,-0.09540356870001707,0.03396783334950865,0.0039822658505157685,0.10134847341949978
1 Jan 2011 00:20:49.000,-0.09539764395873461,0.03396633787620946,0.003964306051019876,0.1013416908486555
1 Jan 2011 00:20:50.000,-0.09539174213697174,0.03396480066053679,0.003946354641938735,0.1013349192864753
1 Jan 2011 00:20:51.000,-0.09538616801518411,0.03396351635860552,0.003928576498406528,0.10132855079081131
1 Jan 2011 00:20:52.000,-0.09538029824189814,0.03396192481600645,0.003910623508611501,0.10132179729035416
1 Jan 2011 00:20:53.000,-0.09537442232848717,0.0339602850590481,0.0038926757381666987,0.10131502514527127
1 Jan 2011 00:20:54.000,-0.09536890462662082,0.03395889111664649,0.003874911624959307,0.10130868272588975
1 Jan 2011 00:20:55.000,-0.09536307597563373,0.03395718274431171,0.0038569732527018916,0.10130193859022212
1 Jan 2011 00:20:56.000,-0.0953572566204631,0.03395543276647548,0.003839040211897419,0.10129519255269746
1 Jan 2011 00:20:57.000,-0.09535176707371171,0.0339539372500515,0.003821279616722188,0.1012888518879002
1 Jan 2011 00:20:58.000,-0.0953459882342996,0.033952115525310744,0.0038033561727321926,0.10128212645474967
1 Jan 2011 00:20:59.000,-0.09533970381938364,0.033949737777484626,0.0037851235518283686,0.10127473021356496
1 Jan 2011 00:21:00.000,-0.09533426569127572,0.03394812928532236,0.0037673776973742475,0.10126840984029711
1 Jan 2011 00:21:01.000,-0.09532852359198538,0.033946193934652084,0.003749466336555862,0.10126169063710959
1 Jan 2011 00:21:02.000,-0.09532313505478568,0.033944517619749814,0.0037317300084132436,0.10125540065579765
1 Jan 2011 00:21:03.000,-0.09531743476265137,0.03394251074922978,0.003713828577905233,0.10124870334182036
1 Jan 2011 00:21:04.000,-0.09531205238826981,0.03394076014284029,0.0036960953638825317,0.10124240045789619
1 Jan 2011 00:21:05.000,-0.09530585876761911,0.03393816767558475,0.0036778834541261276,0.10123503725149512
1 Jan 2011 00:21:06.000,-0.09530052716257335,0.033936334590833096,0.0036601677502698083,0.10122876128297467
1 Jan 2011 00:21:07.000,-0.09529489776693874,0.03393418444603858,0.003642283407280874,0.10122209562564898
1 Jan 2011 00:21:08.000,-0.095289581088882,0.03393228055560089,0.0036245711030370837,0.10121581617257057
1 Jan 2011 00:21:09.000,-0.09528346764698573,0.03392954631811018,0.003606376970815817,0.10120849408544023
1 Jan 2011 00:21:10.000,-0.095278195158597,0.03392757119365501,0.0035886748265621404,0.1012022388427797
1 Jan 2011 00:21:11.000,-0.09527263217343274,0.03392528141637944,0.003570804833854796,0.10119560172060954
1 Jan 2011 00:21:12.000,-0.09526740427513537,0.033923235649468794,0.0035531128765702935,0.1011893712074797
1 Jan 2011 00:21:13.000,-0.09526135125531275,0.03392034245377765,0.0035349414627494705,0.10118206603106447
1 Jan 2011 00:21:14.000,-0.09525614004610151,0.03391822565057983,0.0035172534045629076,0.10117583367226617
1 Jan 2011 00:21:15.000,-0.09525065225296232,0.03391577905432702,0.0034994092489531413,0.10116922797258236
1 Jan 2011 00:21:16.000,-0.09524495274448178,0.033913072286352874,0.0034814122896041997,0.10116233353738026
1 Jan 2011 00:21:17.000,-0.09523950401594655,0.033910543334290166,0.0034635835537796702,0.10115574370970876
1 Jan 2011 00:21:18.000,-0.09523437049562165,0.03390828520983893,0.0034459133794241897,0.10114954991786967
1 Jan 2011 00:21:19.000,-0.09522894578756742,0.03390569647032552,0.0034280846707579523,0.10114296877914541
1 Jan 2011 00:21:20.000,-0.0952233334658286,0.03390283566675315,0.003410114032836872,0.10113611808008162
1 Jan 2011 00:21:21.000,-0.09521826784101717,0.03390045533039526,0.003392468350234511,0.10112995720239949
1 Jan 2011 00:21:22.000,-0.09521237662120989,0.03389722909343699,0.0033743416113903696,0.10112272238909724
1 Jan 2011 00:21:23.000,-0.09520734448771115,0.03389479239373971,0.003356695968958413,0.10111658026082784
1 Jan 2011 00:21:24.000,-0.09520199872839447,0.03389202077098159,0.0033388895754660236,0.10111002827325796
1 Jan 2011 00:21:25.000,-0.0951964887352848,0.03388897271877299,0.003320947671252963,0.10110322760869776
1 Jan 2011 00:21:26.000,-0.09519151102029941,0.03388640765839873,0.0033033270869501563,0.10109710363883995
1 Jan 2011 00:21:27.000,-0.0951857095019406,0.033882999792988984,0.00328522377093949,0.10108990881183276
1 Jan 2011 00:21:28.000,-0.09518076666569791,0.03388037857832897,0.0032676035360426734,0.10108380497661176
1 Jan 2011 00:21:29.000,-0.095175852463475,0.033877702908893186,0.0032500005925867855,0.1010777134208338
1 Jan 2011 00:21:30.000,-0.09517012115643257,0.03387419329367902,0.0032319113301300328,0.10107056041733126
