Time (UTCG),Lat (deg),Lon (deg),Alt (km),ne_iri16_cm-3,Te_iri16_K,Ti_iri16_K,O+_iri16_cm-3,O2+_iri16_cm-3,NO+_iri16_cm-3
1 Jan 2011 00:28:59.000,-31.378,-109.251,1871.157453,5340.530688,4044.24462890625,4044.24462890625,140.516976,,
1 Jan 2011 00:29:00.000,-31.331999999999997,-109.25200000000001,1869.95018,5345.21088,4041.298095703125,4040.96533203125,138.613184,,
1 Jan 2011 00:29:01.000,-31.285,-109.25299999999999,1868.742534,5359.248896,4039.512939453125,4039.316650390625,139.965568,,
1 Jan 2011 00:29:02.000,-31.238000000000003,-109.25399999999999,1867.5345149999998,5373.34016,4037.723388671875,4037.666015625,141.307152,,
1 Jan 2011 00:29:03.000,-31.191,-109.255,1866.3261260000002,5387.478528,4036.001953125,4036.001953125,142.661088,,
1 Jan 2011 00:29:04.000,-31.144000000000002,-109.255,1865.117366,5401.659392,4034.352294921875,4034.352294921875,144.023488,,
1 Jan 2011 00:29:05.000,-31.098000000000003,-109.256,1863.908236,5415.742976,4032.6767578125,4032.6767578125,145.402624,,
1 Jan 2011 00:29:06.000,-31.051,-109.257,1862.6987370000002,5430.025216,4030.99072265625,4030.99072265625,146.792256,,
1 Jan 2011 00:29:07.000,-31.004,-109.258,1861.48887,5444.35712,4028.725830078125,4028.356201171875,148.199568,,
1 Jan 2011 00:29:08.000,-30.956999999999997,-109.259,1860.2786350000001,5458.745856,4026.904296875,4026.662841796875,149.620992,,
1 Jan 2011 00:29:09.000,-30.91,-109.26,1859.068034,5473.179136,4025.097900390625,4024.98046875,151.05368,,
1 Jan 2011 00:29:10.000,-30.863000000000003,-109.26,1857.857066,5487.662592,4023.303466796875,4023.303466796875,152.495456,,
1 Jan 2011 00:29:11.000,-30.816,-109.26100000000001,1856.6457329999998,5502.188544,4021.602294921875,4021.602294921875,153.944928,,
1 Jan 2011 00:29:12.000,-30.77,-109.262,1855.4340350000002,5516.610048,4019.897705078125,4019.897705078125,155.417376,,
1 Jan 2011 00:29:13.000,-30.723000000000003,-109.26299999999999,1854.221973,5531.244032,4018.1904296875,4018.1904296875,156.889184,,
1 Jan 2011 00:29:14.000,-30.676,-109.264,1853.0095489999999,5545.921536,4016.444580078125,4016.444580078125,158.38352,,
1 Jan 2011 00:29:15.000,-30.629,-109.265,1851.7967609999998,5560.65024,4014.174560546875,4013.7763671875,159.891952,,
1 Jan 2011 00:29:16.000,-30.581999999999997,-109.266,1850.5836120000001,5575.432192,4012.353271484375,4012.062744140625,161.421232,,
1 Jan 2011 00:29:17.000,-30.535,-109.26700000000001,1849.3701019999999,5590.26176,4010.517822265625,4010.338134765625,162.949408,,
1 Jan 2011 00:29:18.000,-30.488000000000003,-109.26700000000001,1848.156232,5605.136384,4008.678466796875,4008.617919921875,164.49448,,
1 Jan 2011 00:29:19.000,-30.441,-109.26799999999999,1846.942002,5620.06272,4006.890625,4006.890625,166.060624,,
1 Jan 2011 00:29:20.000,-30.394000000000002,-109.26899999999999,1845.727414,5635.044352,4005.154052734375,4005.154052734375,167.6408,,
1 Jan 2011 00:29:21.000,-30.346999999999998,-109.27,1844.5124670000002,5650.062336,4003.408203125,4003.408203125,169.227888,,
1 Jan 2011 00:29:22.000,-30.3,-109.271,1843.297164,5665.142272,4001.664306640625,4001.664306640625,170.827584,,
1 Jan 2011 00:29:23.000,-30.253,-109.272,1842.081504,5680.26624,3999.91943359375,3999.91943359375,172.4456,,
1 Jan 2011 00:29:24.000,-30.205,-109.273,1840.865488,5695.613952,3997.62109375,3997.219970703125,174.08248,,
1 Jan 2011 00:29:25.000,-30.158,-109.274,1839.6491170000002,5710.84032,3995.767333984375,3995.45703125,175.724432,,
1 Jan 2011 00:29:26.000,-30.111,-109.275,1838.432391,5726.113792,3993.902587890625,3993.685546875,177.381712,,
1 Jan 2011 00:29:27.000,-30.064,-109.275,1837.215313,5741.429248,3992.048095703125,3991.9404296875,179.054768,,
1 Jan 2011 00:29:28.000,-30.017,-109.27600000000001,1835.9978809999998,5756.80512,3990.183349609375,3990.1630859375,180.7376,,
1 Jan 2011 00:29:29.000,-29.97,-109.277,1834.780098,5772.230656,3988.39453125,3988.39453125,182.436576,,
1 Jan 2011 00:29:30.000,-29.923000000000002,-109.27799999999999,1833.5619629999999,5787.6992,3986.59130859375,3986.59130859375,184.158096,,
1 Jan 2011 00:29:31.000,-29.875,-109.279,1832.3434780000002,5803.395584,3984.812744140625,3984.812744140625,185.88688,,
1 Jan 2011 00:29:32.000,-29.828000000000003,-109.28,1831.1246429999999,5818.962944,3983.025634765625,3983.025634765625,187.642128,,
1 Jan 2011 00:29:33.000,-29.781,-109.281,1829.905459,5834.586624,3981.23291015625,3981.23291015625,189.403584,,
1 Jan 2011 00:29:34.000,-29.734,-109.28200000000001,1828.685926,5850.257408,3979.448974609375,3979.448974609375,191.176592,,
1 Jan 2011 00:29:35.000,-29.686999999999998,-109.28299999999999,1827.466047,5865.97888,3977.10986328125,3976.70361328125,192.966592,,
1 Jan 2011 00:29:36.000,-29.639,-109.28399999999999,1826.2458199999999,5881.92,3975.22900390625,3974.9013671875,194.783072,,
