Epoch(UTCG),Lat_GEOD(deg),Lon_GEOD(deg),Height_WGS84 (km)
Jan 01 2015 00:00:01.000000000,-2.797757954,80.00809699,2997.851135
Jan 01 2015 00:00:01.000000000,-2.833926781,80.00580988,2997.791785
Jan 01 2015 00:00:01.000000000,-2.870096056,80.00352291,2997.731628
Jan 01 2015 00:00:01.000000000,-2.906265787,80.00123608,2997.670663
Jan 01 2015 00:00:01.000000000,-2.942435979,79.9989494,2997.608889
Jan 01 2015 00:00:01.000000000,-2.978606638,79.99666287,2997.546307
Jan 01 2015 00:00:01.000000000,-3.01477777,79.99437648,2997.482917
Jan 01 2015 00:00:01.000000000,-3.050949381,79.99209025,2997.418719
Jan 01 2015 00:00:01.000000000,-3.087121478,79.98980417,2997.353713
Jan 01 2015 00:00:01.000000000,-3.123294066,79.98751824,2997.287899
Jan 01 2015 00:00:01.000000000,-3.159467152,79.98523247,2997.221277
Jan 01 2015 00:00:01.000000000,-3.195640742,79.98294686,2997.153846
Jan 01 2015 00:00:01.000000000,-3.231814841,79.98066141,2997.085608
Jan 01 2015 00:00:01.000000000,-3.267989456,79.97837612,2997.016561
Jan 01 2015 00:00:01.000000000,-3.304164593,79.976091,2996.946707
Jan 01 2015 00:00:01.000000000,-3.340340259,79.97380604,2996.876045
Jan 01 2015 00:00:01.000000000,-3.376516458,79.97152125,2996.804574
Jan 01 2015 00:00:01.000000000,-3.412693198,79.96923662,2996.732296
Jan 01 2015 00:00:01.000000000,-3.448870483,79.96695217,2996.65921
Jan 01 2015 00:00:01.000000000,-3.485048322,79.9646679,2996.585315
Jan 01 2015 00:00:01.000000000,-3.521226719,79.96238379,2996.510613
Jan 01 2015 00:00:01.000000000,-3.55740568,79.96009987,2996.435103
Jan 01 2015 00:00:01.000000000,-3.593585212,79.95781612,2996.358785
Jan 01 2015 00:00:01.000000000,-3.629765321,79.95553255,2996.281659
Jan 01 2015 00:00:01.000000000,-3.665946013,79.95324917,2996.203726
Jan 01 2015 00:00:01.000000000,-3.702127294,79.95096597,2996.124984
Jan 01 2015 00:00:01.000000000,-3.73830917,79.94868295,2996.045435
Jan 01 2015 00:00:01.000000000,-3.774491647,79.94640013,2995.965077
Jan 01 2015 00:00:01.000000000,-3.810674731,79.94411749,2995.883912
Jan 01 2015 00:00:01.000000000,-3.846858429,79.94183505,2995.80194
Jan 01 2015 00:00:01.000000000,-3.883042746,79.9395528,2995.719159
Jan 01 2015 00:00:01.000000000,-3.919227689,79.93727074,2995.635571
Jan 01 2015 00:00:01.000000000,-3.955413264,79.93498889,2995.551175
Jan 01 2015 00:00:01.000000000,-3.991599476,79.93270723,2995.465971
Jan 01 2015 00:00:01.000000000,-4.027786332,79.93042577,2995.37996
Jan 01 2015 00:00:01.000000000,-4.063973839,79.92814451,2995.293141
Jan 01 2015 00:00:01.000000000,-4.100162001,79.92586346,2995.205514
Jan 01 2015 00:00:01.000000000,-4.136350825,79.92358262,2995.11708
Jan 01 2015 00:00:01.000000000,-4.172540318,79.92130199,2995.027838
Jan 01 2015 00:00:01.000000000,-4.208730485,79.91902156,2994.937788
Jan 01 2015 00:00:01.000000000,-4.244921332,79.91674135,2994.846931
Jan 01 2015 00:00:01.000000000,-4.281112867,79.91446135,2994.755266
Jan 01 2015 00:00:01.000000000,-4.317305093,79.91218157,2994.662794
Jan 01 2015 00:00:01.000000000,-4.353498019,79.90990201,2994.569514
Jan 01 2015 00:00:01.000000000,-4.389691649,79.90762266,2994.475427
Jan 01 2015 00:00:01.000000000,-4.425885991,79.90534354,2994.380532
Jan 01 2015 00:00:01.000000000,-4.462081049,79.90306464,2994.28483
Jan 01 2015 00:00:01.000000000,-4.498276831,79.90078597,2994.18832
Jan 01 2015 00:00:01.000000000,-4.534473342,79.89850752,2994.091003
Jan 01 2015 00:00:01.000000000,-4.570670589,79.8962293,2993.992878
Jan 01 2015 00:00:01.000000000,-4.606868577,79.89395131,2993.893946
Jan 01 2015 00:00:01.000000000,-4.643067312,79.89167356,2993.794207
Jan 01 2015 00:00:01.000000000,-4.679266801,79.88939604,2993.693661
Jan 01 2015 00:00:01.000000000,-4.715467051,79.88711876,2993.592307
Jan 01 2015 00:00:01.000000000,-4.751668066,79.88484172,2993.490145
Jan 01 2015 00:00:01.000000000,-4.787869853,79.88256491,2993.387177
Jan 01 2015 00:00:01.000000000,-4.824072418,79.88028835,2993.283401
Jan 01 2015 00:00:01.000000000,-4.860275767,79.87801203,2993.178818
Jan 01 2015 00:00:01.000000000,-4.896479907,79.87573596,2993.073428
Jan 01 2015 00:00:01.000000000,-4.932684843,79.87346014,2992.967231
Jan 01 2015 00:00:01.000000000,-4.968890582,79.87118457,2992.860226
Jan 01 2015 00:00:01.000000000,-5.00509713,79.86890925,2992.752414
Jan 01 2015 00:00:01.000000000,-5.041304492,79.86663418,2992.643795
Jan 01 2015 00:00:01.000000000,-5.077512676,79.86435937,2992.534369
Jan 01 2015 00:00:01.000000000,-5.113721686,79.86208481,2992.424136
Jan 01 2015 00:00:01.000000000,-5.149931529,79.85981052,2992.313096
Jan 01 2015 00:00:01.000000000,-5.186142212,79.85753648,2992.201249
Jan 01 2015 00:00:01.000000000,-5.22235374,79.85526271,2992.088595
Jan 01 2015 00:00:01.000000000,-5.25856612,79.8529892,2991.975134
Jan 01 2015 00:00:01.000000000,-5.294779357,79.85071597,2991.860866
Jan 01 2015 00:00:01.000000000,-5.330993457,79.84844299,2991.745791
Jan 01 2015 00:00:01.000000000,-5.367208428,79.84617029,2991.629909
Jan 01 2015 00:00:01.000000000,-5.403424274,79.84389787,2991.51322
Jan 01 2015 00:00:01.000000000,-5.439641003,79.84162571,2991.395724
Jan 01 2015 00:00:01.000000000,-5.47585862,79.83935384,2991.277422
Jan 01 2015 00:00:01.000000000,-5.512077131,79.83708224,2991.158312
Jan 01 2015 00:00:01.000000000,-5.548296542,79.83481092,2991.038396
Jan 01 2015 00:00:01.000000000,-5.58451686,79.83253989,2990.917673
Jan 01 2015 00:00:01.000000000,-5.62073809,79.83026914,2990.796144
Jan 01 2015 00:00:01.000000000,-5.656960239,79.82799867,2990.673807
Jan 01 2015 00:00:01.000000000,-5.693183313,79.82572849,2990.550664
Jan 01 2015 00:00:01.000000000,-5.729407318,79.8234586,2990.426714
Jan 01 2015 00:00:01.000000000,-5.76563226,79.82118901,2990.301958
Jan 01 2015 00:00:01.000000000,-5.801858146,79.8189197,2990.176395
Jan 01 2015 00:00:01.000000000,-5.83808498,79.8166507,2990.050026
Jan 01 2015 00:00:01.000000000,-5.87431277,79.81438199,2989.922849
Jan 01 2015 00:00:01.000000000,-5.910541522,79.81211358,2989.794867
Jan 01 2015 00:00:01.000000000,-5.946771241,79.80984547,2989.666078
Jan 01 2015 00:00:01.000000000,-5.983001934,79.80757766,2989.536482
Jan 01 2015 00:00:01.000000000,-6.019233607,79.80531016,2989.40608
Jan 01 2015 00:00:01.000000000,-6.055466267,79.80304296,2989.274871
Jan 01 2015 00:00:01.000000000,-6.091699918,79.80077608,2989.142856
Jan 01 2015 00:00:01.000000000,-6.127934568,79.7985095,2989.010035
Jan 01 2015 00:00:01.000000000,-6.164170222,79.79624324,2988.876407
Jan 01 2015 00:00:01.000000000,-6.200406886,79.7939773,2988.741973
Jan 01 2015 00:00:01.000000000,-6.236644567,79.79171167,2988.606733
Jan 01 2015 00:00:01.000000000,-6.272883272,79.78944635,2988.470687
Jan 01 2015 00:00:01.000000000,-6.309123005,79.78718136,2988.333834
Jan 01 2015 00:00:01.000000000,-6.345363773,79.7849167,2988.196175
Jan 01 2015 00:00:01.000000000,-6.381605582,79.78265235,2988.05771
Jan 01 2015 00:00:01.000000000,-6.417848438,79.78038833,2987.918439
Jan 01 2015 00:00:01.000000000,-6.454092348,79.77812464,2987.778361
Jan 01 2015 00:00:01.000000000,-6.490337318,79.77586128,2987.637478
Jan 01 2015 00:00:01.000000000,-6.526583353,79.77359826,2987.495788
Jan 01 2015 00:00:01.000000000,-6.562830461,79.77133556,2987.353293
Jan 01 2015 00:00:01.000000000,-6.599078646,79.76907321,2987.209991
Jan 01 2015 00:00:01.000000000,-6.635327915,79.76681119,2987.065884
Jan 01 2015 00:00:01.000000000,-6.671578274,79.76454951,2986.92097
Jan 01 2015 00:00:01.000000000,-6.70782973,79.76228817,2986.775251
Jan 01 2015 00:00:01.000000000,-6.744082288,79.76002718,2986.628726
Jan 01 2015 00:00:01.000000000,-6.780335955,79.75776653,2986.481395
Jan 01 2015 00:00:01.000000000,-6.816590737,79.75550623,2986.333258
Jan 01 2015 00:00:01.000000000,-6.85284664,79.75324628,2986.184315
Jan 01 2015 00:00:01.000000000,-6.889103669,79.75098668,2986.034567
Jan 01 2015 00:00:01.000000000,-6.925361832,79.74872744,2985.884013
Jan 01 2015 00:00:01.000000000,-6.961621134,79.74646855,2985.732653
Jan 01 2015 00:00:01.000000000,-6.997881582,79.74421002,2985.580488
Jan 01 2015 00:00:01.000000000,-7.034143181,79.74195184,2985.427516
Jan 01 2015 00:00:01.000000000,-7.070405938,79.73969403,2985.27374
Jan 01 2015 00:00:01.000000000,-7.106669859,79.73743658,2985.119158
Jan 01 2015 00:00:01.000000000,-7.142934949,79.7351795,2984.96377
Jan 01 2015 00:00:01.000000000,-7.179201216,79.73292279,2984.807577
Jan 01 2015 00:00:01.000000000,-7.215468666,79.73066644,2984.650578
Jan 01 2015 00:00:01.000000000,-7.251737303,79.72841047,2984.492774
Jan 01 2015 00:00:01.000000000,-7.288007135,79.72615487,2984.334164
Jan 01 2015 00:00:01.000000000,-7.324278168,79.72389964,2984.174749
Jan 01 2015 00:00:01.000000000,-7.360550408,79.72164479,2984.014529
Jan 01 2015 00:00:01.000000000,-7.396823861,79.71939032,2983.853504
Jan 01 2015 00:00:01.000000000,-7.433098533,79.71713623,2983.691673
Jan 01 2015 00:00:01.000000000,-7.46937443,79.71488253,2983.529037
Jan 01 2015 00:00:01.000000000,-7.505651558,79.71262921,2983.365596
