Epoch(UTCG),Lat_GEOD(deg),Lon_GEOD(deg),Height_WGS84 (km)
Jan 01 2015 00:00:01.000000000,-79.79550173,97.00497235,2999.973987
Jan 01 2015 00:00:02.000000000,-79.82989748,97.0607208,2999.977251
Jan 01 2015 00:00:03.000000000,-79.8642822,97.11687153,2999.979677
Jan 01 2015 00:00:04.000000000,-79.8986558,97.17342852,2999.981266
Jan 01 2015 00:00:05.000000000,-79.93301816,97.2303958,2999.982017
Jan 01 2015 00:00:06.000000000,-79.96736917,97.28777748,2999.981932
Jan 01 2015 00:00:07.000000000,-80.00170873,97.34557768,2999.981008
Jan 01 2015 00:00:08.000000000,-80.03603672,97.40380061,2999.979248
Jan 01 2015 00:00:09.000000000,-80.07035303,97.46245053,2999.97665
Jan 01 2015 00:00:10.000000000,-80.10465755,97.52153173,2999.973214
Jan 01 2015 00:00:11.000000000,-80.13895015,97.58104858,2999.968941
Jan 01 2015 00:00:12.000000000,-80.17323072,97.6410055,2999.963831
Jan 01 2015 00:00:13.000000000,-80.20749915,97.70140696,2999.957883
Jan 01 2015 00:00:14.000000000,-80.24175529,97.7622575,2999.951098
Jan 01 2015 00:00:15.000000000,-80.27599905,97.82356172,2999.943475
Jan 01 2015 00:00:16.000000000,-80.31023028,97.88532428,2999.935016
Jan 01 2015 00:00:17.000000000,-80.34444886,97.94754988,2999.925718
Jan 01 2015 00:00:18.000000000,-80.37865466,98.01024331,2999.915583
Jan 01 2015 00:00:19.000000000,-80.41284756,98.0734094,2999.904611
Jan 01 2015 00:00:20.000000000,-80.44702741,98.13705308,2999.892801
Jan 01 2015 00:00:21.000000000,-80.48119408,98.20117931,2999.880154
Jan 01 2015 00:00:22.000000000,-80.51534744,98.26579313,2999.86667
Jan 01 2015 00:00:23.000000000,-80.54948735,98.33089964,2999.852348
Jan 01 2015 00:00:24.000000000,-80.58361367,98.39650403,2999.837188
Jan 01 2015 00:00:25.000000000,-80.61772625,98.46261153,2999.821191
Jan 01 2015 00:00:26.000000000,-80.65182494,98.52922747,2999.804357
Jan 01 2015 00:00:27.000000000,-80.68590961,98.59635723,2999.786685
Jan 01 2015 00:00:28.000000000,-80.7199801,98.66400626,2999.768176
Jan 01 2015 00:00:29.000000000,-80.75403625,98.73218012,2999.748829
Jan 01 2015 00:00:30.000000000,-80.78807793,98.8008844,2999.728645
Jan 01 2015 00:00:31.000000000,-80.82210496,98.8701248,2999.707624
Jan 01 2015 00:00:32.000000000,-80.85611719,98.93990708,2999.685765
Jan 01 2015 00:00:33.000000000,-80.89011447,99.01023708,2999.663068
Jan 01 2015 00:00:34.000000000,-80.92409661,99.08112073,2999.639535
Jan 01 2015 00:00:35.000000000,-80.95806347,99.15256404,2999.615163
Jan 01 2015 00:00:36.000000000,-80.99201487,99.2245731,2999.589955
Jan 01 2015 00:00:37.000000000,-81.02595064,99.29715408,2999.563908
Jan 01 2015 00:00:38.000000000,-81.0598706,99.37031325,2999.537025
Jan 01 2015 00:00:39.000000000,-81.09377458,99.44405695,2999.509304
Jan 01 2015 00:00:40.000000000,-81.12766241,99.51839161,2999.480745
Jan 01 2015 00:00:41.000000000,-81.16153389,99.59332378,2999.451349
Jan 01 2015 00:00:42.000000000,-81.19538885,99.66886006,2999.421116
Jan 01 2015 00:00:43.000000000,-81.22922709,99.74500716,2999.390045
Jan 01 2015 00:00:44.000000000,-81.26304843,99.82177191,2999.358137
Jan 01 2015 00:00:45.000000000,-81.29685266,99.89916119,2999.325392
Jan 01 2015 00:00:46.000000000,-81.33063961,99.97718201,2999.291809
Jan 01 2015 00:00:47.000000000,-81.36440906,100.0558415,2999.257388
Jan 01 2015 00:00:48.000000000,-81.39816081,100.1351468,2999.22213
Jan 01 2015 00:00:49.000000000,-81.43189466,100.2151053,2999.186035
Jan 01 2015 00:00:50.000000000,-81.4656104,100.2957243,2999.149102
Jan 01 2015 00:00:51.000000000,-81.49930781,100.3770114,2999.111332
Jan 01 2015 00:00:52.000000000,-81.53298669,100.4589742,2999.072725
Jan 01 2015 00:00:53.000000000,-81.5666468,100.5416204,2999.03328
Jan 01 2015 00:00:54.000000000,-81.60028793,100.624958,2998.992998
Jan 01 2015 00:00:55.000000000,-81.63390985,100.7089948,2998.951878
Jan 01 2015 00:00:56.000000000,-81.66751233,100.7937389,2998.909921
Jan 01 2015 00:00:57.000000000,-81.70109513,100.8791985,2998.867127
Jan 01 2015 00:00:58.000000000,-81.73465803,100.965382,2998.823495
Jan 01 2015 00:00:59.000000000,-81.76820078,101.0522978,2998.779026
Jan 01 2015 00:01:00.000000000,-81.80172312,101.1399544,2998.73372
Jan 01 2015 00:01:01.000000000,-81.83522482,101.2283605,2998.687576
Jan 01 2015 00:01:02.000000000,-81.86870562,101.3175249,2998.640595
Jan 01 2015 00:01:03.000000000,-81.90216526,101.4074566,2998.592777
Jan 01 2015 00:01:04.000000000,-81.93560349,101.4981647,2998.544121
Jan 01 2015 00:01:05.000000000,-81.96902002,101.5896584,2998.494628
Jan 01 2015 00:01:06.000000000,-82.00241461,101.681947,2998.444298
Jan 01 2015 00:01:07.000000000,-82.03578696,101.77504,2998.39313
Jan 01 2015 00:01:08.000000000,-82.0691368,101.8689471,2998.341125
Jan 01 2015 00:01:09.000000000,-82.10246384,101.9636779,2998.288283
Jan 01 2015 00:01:10.000000000,-82.13576781,102.0592426,2998.234603
Jan 01 2015 00:01:11.000000000,-82.16904839,102.155651,2998.180086
Jan 01 2015 00:01:12.000000000,-82.2023053,102.2529135,2998.124732
Jan 01 2015 00:01:13.000000000,-82.23553823,102.3510404,2998.068541
Jan 01 2015 00:01:14.000000000,-82.26874688,102.4500422,2998.011512
Jan 01 2015 00:01:15.000000000,-82.30193092,102.5499297,2997.953646
Jan 01 2015 00:01:16.000000000,-82.33509004,102.6507138,2997.894943
Jan 01 2015 00:01:17.000000000,-82.36822391,102.7524053,2997.835403
Jan 01 2015 00:01:18.000000000,-82.40133221,102.8550156,2997.775025
Jan 01 2015 00:01:19.000000000,-82.4344146,102.958556,2997.713811
Jan 01 2015 00:01:20.000000000,-82.46747073,103.063038,2997.651759
Jan 01 2015 00:01:21.000000000,-82.50050026,103.1684734,2997.58887
Jan 01 2015 00:01:22.000000000,-82.53350283,103.274874,2997.525143
Jan 01 2015 00:01:23.000000000,-82.56647809,103.382252,2997.46058
Jan 01 2015 00:01:24.000000000,-82.59942567,103.4906195,2997.395179
Jan 01 2015 00:01:25.000000000,-82.6323452,103.5999891,2997.328942
Jan 01 2015 00:01:26.000000000,-82.6652363,103.7103734,2997.261867
Jan 01 2015 00:01:27.000000000,-82.69809858,103.8217852,2997.193955
Jan 01 2015 00:01:28.000000000,-82.73093165,103.9342377,2997.125206
Jan 01 2015 00:01:29.000000000,-82.76373511,104.0477439,2997.055619
Jan 01 2015 00:01:30.000000000,-82.79650856,104.1623175,2996.985196
Jan 01 2015 00:01:31.000000000,-82.82925158,104.2779721,2996.913936
Jan 01 2015 00:01:32.000000000,-82.86196375,104.3947215,2996.841838
Jan 01 2015 00:01:33.000000000,-82.89464464,104.5125798,2996.768904
Jan 01 2015 00:01:34.000000000,-82.92729383,104.6315615,2996.695132
Jan 01 2015 00:01:35.000000000,-82.95991086,104.7516809,2996.620524
Jan 01 2015 00:01:36.000000000,-82.99249528,104.872953,2996.545078
Jan 01 2015 00:01:37.000000000,-83.02504663,104.9953927,2996.468796
Jan 01 2015 00:01:38.000000000,-83.05756445,105.1190152,2996.391676
Jan 01 2015 00:01:39.000000000,-83.09004826,105.2438361,2996.31372
Jan 01 2015 00:01:40.000000000,-83.12249758,105.3698711,2996.234926
Jan 01 2015 00:01:41.000000000,-83.1549119,105.4971361,2996.155296
Jan 01 2015 00:01:42.000000000,-83.18729074,105.6256474,2996.074828
Jan 01 2015 00:01:43.000000000,-83.21963356,105.7554216,2995.993524
Jan 01 2015 00:01:44.000000000,-83.25193987,105.8864753,2995.911383
Jan 01 2015 00:01:45.000000000,-83.28420911,106.0188256,2995.828405
Jan 01 2015 00:01:46.000000000,-83.31644076,106.1524898,2995.74459
Jan 01 2015 00:01:47.000000000,-83.34863427,106.2874855,2995.659938
Jan 01 2015 00:01:48.000000000,-83.38078906,106.4238304,2995.57445
Jan 01 2015 00:01:49.000000000,-83.41290457,106.5615429,2995.488124
Jan 01 2015 00:01:50.000000000,-83.44498022,106.7006412,2995.400962
Jan 01 2015 00:01:51.000000000,-83.47701542,106.8411442,2995.312963
Jan 01 2015 00:01:52.000000000,-83.50900956,106.9830708,2995.224127
Jan 01 2015 00:01:53.000000000,-83.54096202,107.1264404,2995.134454
Jan 01 2015 00:01:54.000000000,-83.57287219,107.2712726,2995.043945
Jan 01 2015 00:01:55.000000000,-83.60473941,107.4175874,2994.952599
Jan 01 2015 00:01:56.000000000,-83.63656304,107.5654051,2994.860416
Jan 01 2015 00:01:57.000000000,-83.66834242,107.7147462,2994.767397
Jan 01 2015 00:01:58.000000000,-83.70007687,107.8656317,2994.673541
Jan 01 2015 00:01:59.000000000,-83.7317657,108.0180829,2994.578848
Jan 01 2015 00:02:00.000000000,-83.76340821,108.1721214,2994.483318
Jan 01 2015 00:02:01.000000000,-83.79500369,108.3277691,2994.386952
Jan 01 2015 00:02:02.000000000,-83.82655141,108.4850483,2994.28975
Jan 01 2015 00:02:03.000000000,-83.85805061,108.6439818,2994.19171
Jan 01 2015 00:02:04.000000000,-83.88950056,108.8045924,2994.092835
Jan 01 2015 00:02:05.000000000,-83.92090046,108.9669038,2993.993122
Jan 01 2015 00:02:06.000000000,-83.95224955,109.1309395,2993.892573
Jan 01 2015 00:02:07.000000000,-83.98354701,109.2967238,2993.791188
Jan 01 2015 00:02:08.000000000,-84.01479203,109.4642812,2993.688966
Jan 01 2015 00:02:09.000000000,-84.04598377,109.6336366,2993.585907
Jan 01 2015 00:02:10.000000000,-84.07712138,109.8048153,2993.482013
Jan 01 2015 00:02:11.000000000,-84.108204,109.9778432,2993.377281
Jan 01 2015 00:02:12.000000000,-84.13923075,110.1527462,2993.271713
Jan 01 2015 00:02:13.000000000,-84.17020072,110.329551,2993.165309
Jan 01 2015 00:02:14.000000000,-84.20111299,110.5082844,2993.058069
Jan 01 2015 00:02:15.000000000,-84.23196662,110.688974,2992.949992
Jan 01 2015 00:02:16.000000000,-84.26276067,110.8716475,2992.841079
Jan 01 2015 00:02:17.000000000,-84.29349415,111.0563332,2992.731329
Jan 01 2015 00:02:18.000000000,-84.32416608,111.2430597,2992.620744
Jan 01 2015 00:02:19.000000000,-84.35477544,111.4318562,2992.509321
Jan 01 2015 00:02:20.000000000,-84.38532119,111.6227524,2992.397063
Jan 01 2015 00:02:21.000000000,-84.41580228,111.8157782,2992.283969
Jan 01 2015 00:02:22.000000000,-84.44621763,112.0109641,2992.170038
Jan 01 2015 00:02:23.000000000,-84.47656616,112.2083412,2992.055271
Jan 01 2015 00:02:24.000000000,-84.50684673,112.4079408,2991.939668
Jan 01 2015 00:02:25.000000000,-84.53705821,112.609795,2991.823229
Jan 01 2015 00:02:26.000000000,-84.56719943,112.8139361,2991.705953
Jan 01 2015 00:02:27.000000000,-84.59726921,113.020397,2991.587842
Jan 01 2015 00:02:28.000000000,-84.62726633,113.2292112,2991.468894
Jan 01 2015 00:02:29.000000000,-84.65718956,113.4404124,2991.349111
Jan 01 2015 00:02:30.000000000,-84.68703763,113.654035,2991.228491
Jan 01 2015 00:02:31.000000000,-84.71680926,113.870114,2991.107036
Jan 01 2015 00:02:32.000000000,-84.74650314,114.0886847,2990.984744
Jan 01 2015 00:02:33.000000000,-84.77611792,114.3097831,2990.861617
Jan 01 2015 00:02:34.000000000,-84.80565224,114.5334455,2990.737653
Jan 01 2015 00:02:35.000000000,-84.8351047,114.7597088,2990.612854
Jan 01 2015 00:02:36.000000000,-84.86447389,114.9886105,2990.487219
Jan 01 2015 00:02:37.000000000,-84.89375835,115.2201885,2990.360748
Jan 01 2015 00:02:38.000000000,-84.9229566,115.4544814,2990.233441
Jan 01 2015 00:02:39.000000000,-84.95206712,115.6915281,2990.105298
Jan 01 2015 00:02:40.000000000,-84.98108838,115.931368,2989.97632
Jan 01 2015 00:02:41.000000000,-85.01001881,116.1740414,2989.846506
Jan 01 2015 00:02:42.000000000,-85.03885679,116.4195886,2989.715856
Jan 01 2015 00:02:43.000000000,-85.06760069,116.6680509,2989.58437
Jan 01 2015 00:02:44.000000000,-85.09624884,116.9194697,2989.452049
Jan 01 2015 00:02:45.000000000,-85.12479954,117.1738872,2989.318892
Jan 01 2015 00:02:46.000000000,-85.15325104,117.431346,2989.184899
Jan 01 2015 00:02:47.000000000,-85.18160157,117.6918892,2989.050071
Jan 01 2015 00:02:48.000000000,-85.20984931,117.9555605,2988.914407
Jan 01 2015 00:02:49.000000000,-85.23799244,118.2224039,2988.777908
Jan 01 2015 00:02:50.000000000,-85.26602904,118.4924641,2988.640573
Jan 01 2015 00:02:51.000000000,-85.29395722,118.7657862,2988.502403
Jan 01 2015 00:02:52.000000000,-85.321775,119.0424157,2988.363398
Jan 01 2015 00:02:53.000000000,-85.34948038,119.3223987,2988.223557
Jan 01 2015 00:02:54.000000000,-85.37707132,119.6057817,2988.08288
Jan 01 2015 00:02:55.000000000,-85.40454575,119.8926115,2987.941368
Jan 01 2015 00:02:56.000000000,-85.43190154,120.1829355,2987.799021
Jan 01 2015 00:02:57.000000000,-85.45913652,120.4768015,2987.655838
Jan 01 2015 00:02:58.000000000,-85.48624849,120.7742576,2987.511821
Jan 01 2015 00:02:59.000000000,-85.51323519,121.0753524,2987.366968
Jan 01 2015 00:03:00.000000000,-85.54009434,121.3801348,2987.221279
Jan 01 2015 00:03:01.000000000,-85.56682358,121.688654,2987.074756
Jan 01 2015 00:03:02.000000000,-85.59342054,122.0009595,2986.927397
Jan 01 2015 00:03:03.000000000,-85.61988277,122.3171012,2986.779204
Jan 01 2015 00:03:04.000000000,-85.64620781,122.6371292,2986.630175
Jan 01 2015 00:03:05.000000000,-85.67239312,122.9610938,2986.480311
Jan 01 2015 00:03:06.000000000,-85.69843613,123.2890456,2986.329612
Jan 01 2015 00:03:07.000000000,-85.72433421,123.6210353,2986.178078
Jan 01 2015 00:03:08.000000000,-85.75008469,123.9571136,2986.025709
Jan 01 2015 00:03:09.000000000,-85.77568485,124.2973317,2985.872505
Jan 01 2015 00:03:10.000000000,-85.80113191,124.6417404,2985.718466
Jan 01 2015 00:03:11.000000000,-85.82642304,124.9903908,2985.563593
Jan 01 2015 00:03:12.000000000,-85.85155537,125.3433339,2985.407884
Jan 01 2015 00:03:13.000000000,-85.87652597,125.7006206,2985.251341
Jan 01 2015 00:03:14.000000000,-85.90133185,126.0623017,2985.093963
Jan 01 2015 00:03:15.000000000,-85.92596997,126.4284278,2984.93575
Jan 01 2015 00:03:16.000000000,-85.95043726,126.7990493,2984.776702
Jan 01 2015 00:03:17.000000000,-85.97473055,127.1742162,2984.61682
Jan 01 2015 00:03:18.000000000,-85.99884667,127.5539782,2984.456103
Jan 01 2015 00:03:19.000000000,-86.02278235,127.9383846,2984.294551
Jan 01 2015 00:03:20.000000000,-86.04653429,128.3274841,2984.132165
Jan 01 2015 00:03:21.000000000,-86.07009912,128.7213251,2983.968945
Jan 01 2015 00:03:22.000000000,-86.09347344,129.1199549,2983.804889
Jan 01 2015 00:03:23.000000000,-86.11665376,129.5234204,2983.64
Jan 01 2015 00:03:24.000000000,-86.13963657,129.9317677,2983.474275
Jan 01 2015 00:03:25.000000000,-86.16241829,130.3450417,2983.307717
Jan 01 2015 00:03:26.000000000,-86.18499527,130.7632866,2983.140324
Jan 01 2015 00:03:27.000000000,-86.20736384,131.1865454,2982.972097
Jan 01 2015 00:03:28.000000000,-86.22952024,131.6148598,2982.803035
Jan 01 2015 00:03:29.000000000,-86.25146069,132.0482704,2982.633139
Jan 01 2015 00:03:30.000000000,-86.27318133,132.4868161,2982.462409
Jan 01 2015 00:03:31.000000000,-86.29467828,132.9305347,2982.290845
Jan 01 2015 00:03:32.000000000,-86.31594756,133.379462,2982.118446
Jan 01 2015 00:03:33.000000000,-86.33698519,133.8336323,2981.945214
Jan 01 2015 00:03:34.000000000,-86.35778712,134.2930777,2981.771147
Jan 01 2015 00:03:35.000000000,-86.37834925,134.7578285,2981.596246
Jan 01 2015 00:03:36.000000000,-86.39866743,135.2279131,2981.420511
Jan 01 2015 00:03:37.000000000,-86.41873747,135.7033571,2981.243943
Jan 01 2015 00:03:38.000000000,-86.43855515,136.1841841,2981.06654
Jan 01 2015 00:03:39.000000000,-86.45811618,136.6704151,2980.888303
Jan 01 2015 00:03:40.000000000,-86.47741626,137.1620683,2980.709233
Jan 01 2015 00:03:41.000000000,-86.49645104,137.659159,2980.529328
Jan 01 2015 00:03:42.000000000,-86.51521612,138.1616998,2980.34859
Jan 01 2015 00:03:43.000000000,-86.53370708,138.6697,2980.167018
Jan 01 2015 00:03:44.000000000,-86.55191949,139.1831655,2979.984613
Jan 01 2015 00:03:45.000000000,-86.56984885,139.702099,2979.801374
Jan 01 2015 00:03:46.000000000,-86.58749067,140.2264994,2979.617301
Jan 01 2015 00:03:47.000000000,-86.60484042,140.7563622,2979.432394
Jan 01 2015 00:03:48.000000000,-86.62189356,141.2916787,2979.246654
Jan 01 2015 00:03:49.000000000,-86.63864553,141.8324363,2979.06008
Jan 01 2015 00:03:50.000000000,-86.65509176,142.3786181,2978.872673
Jan 01 2015 00:03:51.000000000,-86.67122769,142.9302031,2978.684433
Jan 01 2015 00:03:52.000000000,-86.68704872,143.4871656,2978.495359
Jan 01 2015 00:03:53.000000000,-86.70255029,144.0494755,2978.305452
Jan 01 2015 00:03:54.000000000,-86.71772782,144.6170976,2978.114711
Jan 01 2015 00:03:55.000000000,-86.73257674,145.1899923,2977.923137
Jan 01 2015 00:03:56.000000000,-86.74709252,145.7681146,2977.73073
Jan 01 2015 00:03:57.000000000,-86.76127063,146.3514145,2977.53749
Jan 01 2015 00:03:58.000000000,-86.77510657,146.9398369,2977.343416
Jan 01 2015 00:03:59.000000000,-86.78859586,147.5333211,2977.14851
Jan 01 2015 00:04:00.000000000,-86.80173407,148.1318012,2976.95277
Jan 01 2015 00:04:01.000000000,-86.81451681,148.7352057,2976.756197
Jan 01 2015 00:04:02.000000000,-86.82693974,149.3434575,2976.558792
Jan 01 2015 00:04:03.000000000,-86.83899856,149.9564738,2976.360553
Jan 01 2015 00:04:04.000000000,-86.85068903,150.5741662,2976.161481
Jan 01 2015 00:04:05.000000000,-86.862007,151.1964404,2975.961577
Jan 01 2015 00:04:06.000000000,-86.87294836,151.8231965,2975.76084
Jan 01 2015 00:04:07.000000000,-86.8835091,152.4543287,2975.55927
Jan 01 2015 00:04:08.000000000,-86.89368528,153.0897256,2975.356867
Jan 01 2015 00:04:09.000000000,-86.90347305,153.7292699,2975.153632
Jan 01 2015 00:04:10.000000000,-86.91286868,154.3728386,2974.949564
Jan 01 2015 00:04:11.000000000,-86.92186852,155.0203031,2974.744663
Jan 01 2015 00:04:12.000000000,-86.93046903,155.6715294,2974.53893
Jan 01 2015 00:04:13.000000000,-86.93866678,156.3263776,2974.332364
Jan 01 2015 00:04:14.000000000,-86.94645849,156.9847028,2974.124966
Jan 01 2015 00:04:15.000000000,-86.95384098,157.6463546,2973.916735
Jan 01 2015 00:04:16.000000000,-86.96081122,158.3111779,2973.707672
Jan 01 2015 00:04:17.000000000,-86.96736629,158.9790121,2973.497777
Jan 01 2015 00:04:18.000000000,-86.97350346,159.6496923,2973.287049
Jan 01 2015 00:04:19.000000000,-86.97922011,160.3230489,2973.07549
Jan 01 2015 00:04:20.000000000,-86.9845138,160.9989078,2972.863098
Jan 01 2015 00:04:21.000000000,-86.98938223,161.6770912,2972.649873
Jan 01 2015 00:04:22.000000000,-86.99382328,162.357417,2972.435817
Jan 01 2015 00:04:23.000000000,-86.997835,163.0396997,2972.220929
Jan 01 2015 00:04:24.000000000,-87.00141561,163.7237507,2972.005209
Jan 01 2015 00:04:25.000000000,-87.00456349,164.409378,2971.788656
Jan 01 2015 00:04:26.000000000,-87.00727723,165.0963873,2971.571272
Jan 01 2015 00:04:27.000000000,-87.00955557,165.7845815,2971.353056
Jan 01 2015 00:04:28.000000000,-87.01139747,166.4737618,2971.134008
Jan 01 2015 00:04:29.000000000,-87.01280205,167.1637275,2970.914128
Jan 01 2015 00:04:30.000000000,-87.01376865,167.8542766,2970.693417
Jan 01 2015 00:04:31.000000000,-87.01429676,168.5452059,2970.471874
Jan 01 2015 00:04:32.000000000,-87.01438609,169.2363119,2970.249499
Jan 01 2015 00:04:33.000000000,-87.01403655,169.9273903,2970.026293
Jan 01 2015 00:04:34.000000000,-87.01324822,170.6182373,2969.802255
Jan 01 2015 00:04:35.000000000,-87.0120214,171.3086493,2969.577386
Jan 01 2015 00:04:36.000000000,-87.01035654,171.9984233,2969.351685
Jan 01 2015 00:04:37.000000000,-87.00825433,172.6873578,2969.125153
Jan 01 2015 00:04:38.000000000,-87.00571562,173.3752525,2968.89779
Jan 01 2015 00:04:39.000000000,-87.00274145,174.061909,2968.669595
Jan 01 2015 00:04:40.000000000,-86.99933306,174.7471309,2968.440569
Jan 01 2015 00:04:41.000000000,-86.99549186,175.4307246,2968.210712
Jan 01 2015 00:04:42.000000000,-86.99121943,176.1124989,2967.980024
Jan 01 2015 00:04:43.000000000,-86.98651756,176.792266,2967.748505
Jan 01 2015 00:04:44.000000000,-86.98138818,177.4698413,2967.516154
Jan 01 2015 00:04:45.000000000,-86.9758334,178.1450439,2967.282973
Jan 01 2015 00:04:46.000000000,-86.96985549,178.8176969,2967.048961
Jan 01 2015 00:04:47.000000000,-86.96345689,179.4876274,2966.814118
Jan 01 2015 00:04:48.000000000,-86.95664019,180.1546671,2966.578444
Jan 01 2015 00:04:49.000000000,-86.94940812,180.8186521,2966.341939
Jan 01 2015 00:04:50.000000000,-86.94176356,181.4794235,2966.104604
Jan 01 2015 00:04:51.000000000,-86.93370953,182.1368272,2965.866438
Jan 01 2015 00:04:52.000000000,-86.92524918,182.7907145,2965.627441
Jan 01 2015 00:04:53.000000000,-86.91638579,183.4409415,2965.387614
Jan 01 2015 00:04:54.000000000,-86.90712276,184.0873703,2965.146956
Jan 01 2015 00:04:55.000000000,-86.8974636,184.7298681,2964.905468
Jan 01 2015 00:04:56.000000000,-86.88741193,185.3683078,2964.66315
Jan 01 2015 00:04:57.000000000,-86.87697147,186.002568,2964.420001
Jan 01 2015 00:04:58.000000000,-86.86614604,186.632533,2964.176021
Jan 01 2015 00:04:59.000000000,-86.85493956,187.2580928,2963.931212
Jan 01 2015 00:05:00.000000000,-86.843356,187.8791434,2963.685572
Jan 01 2015 00:05:01.000000000,-86.83139944,188.4955861,2963.439103
Jan 01 2015 00:05:02.000000000,-86.81907402,189.1073285,2963.191803
Jan 01 2015 00:05:03.000000000,-86.80638393,189.7142835,2962.943673
Jan 01 2015 00:05:04.000000000,-86.79333345,190.3163699,2962.694713
Jan 01 2015 00:05:05.000000000,-86.77992688,190.9135123,2962.444923
Jan 01 2015 00:05:06.000000000,-86.76616859,191.5056404,2962.194304
Jan 01 2015 00:05:07.000000000,-86.75206298,192.0926899,2961.942854
Jan 01 2015 00:05:08.000000000,-86.73761448,192.6746017,2961.690575
Jan 01 2015 00:05:09.000000000,-86.72282757,193.2513218,2961.437467
Jan 01 2015 00:05:10.000000000,-86.70770673,193.8228018,2961.183528
Jan 01 2015 00:05:11.000000000,-86.69225648,194.3889981,2960.92876
Jan 01 2015 00:05:12.000000000,-86.67648135,194.9498722,2960.673163
Jan 01 2015 00:05:13.000000000,-86.66038586,195.5053905,2960.416736
Jan 01 2015 00:05:14.000000000,-86.64397457,196.0555239,2960.159479
Jan 01 2015 00:05:15.000000000,-86.62725201,196.6002482,2959.901394
Jan 01 2015 00:05:16.000000000,-86.61022272,197.1395432,2959.642479
Jan 01 2015 00:05:17.000000000,-86.59289124,197.6733935,2959.382735
Jan 01 2015 00:05:18.000000000,-86.57526208,198.2017873,2959.122161
Jan 01 2015 00:05:19.000000000,-86.55733975,198.7247173,2958.860759
Jan 01 2015 00:05:20.000000000,-86.53912874,199.2421798,2958.598527
Jan 01 2015 00:05:21.000000000,-86.52063352,199.7541746,2958.335467
Jan 01 2015 00:05:22.000000000,-86.50185852,200.2607054,2958.071577
Jan 01 2015 00:05:23.000000000,-86.48280816,200.7617792,2957.806859
Jan 01 2015 00:05:24.000000000,-86.46348682,201.257406,2957.541312
Jan 01 2015 00:05:25.000000000,-86.44389885,201.7475991,2957.274936
Jan 01 2015 00:05:26.000000000,-86.42404857,202.2323747,2957.007732
Jan 01 2015 00:05:27.000000000,-86.40394025,202.7117519,2956.739698
Jan 01 2015 00:05:28.000000000,-86.38357813,203.1857522,2956.470837
Jan 01 2015 00:05:29.000000000,-86.36296641,203.6543997,2956.201146
Jan 01 2015 00:05:30.000000000,-86.34210924,204.1177211,2955.930628
Jan 01 2015 00:05:31.000000000,-86.32101073,204.575745,2955.659281
Jan 01 2015 00:05:32.000000000,-86.29967494,205.0285022,2955.387105
Jan 01 2015 00:05:33.000000000,-86.27810588,205.4760257,2955.114101
Jan 01 2015 00:05:34.000000000,-86.25630753,205.91835,2954.84027
Jan 01 2015 00:05:35.000000000,-86.23428379,206.3555115,2954.56561
Jan 01 2015 00:05:36.000000000,-86.21203853,206.7875482,2954.290121
Jan 01 2015 00:05:37.000000000,-86.18957557,207.2144996,2954.013805
Jan 01 2015 00:05:38.000000000,-86.16689868,207.6364066,2953.736661
Jan 01 2015 00:05:39.000000000,-86.14401154,208.0533112,2953.458689
Jan 01 2015 00:05:40.000000000,-86.12091784,208.4652568,2953.179889
Jan 01 2015 00:05:41.000000000,-86.09762116,208.8722877,2952.900262
Jan 01 2015 00:05:42.000000000,-86.07412505,209.2744493,2952.619807
Jan 01 2015 00:05:43.000000000,-86.05043302,209.6717878,2952.338524
Jan 01 2015 00:05:44.000000000,-86.02654849,210.0643501,2952.056413
Jan 01 2015 00:05:45.000000000,-86.00247486,210.4521841,2951.773475
Jan 01 2015 00:05:46.000000000,-85.97821545,210.8353381,2951.48971
Jan 01 2015 00:05:47.000000000,-85.95377355,211.213861,2951.205117
Jan 01 2015 00:05:48.000000000,-85.92915238,211.5878021,2950.919697
Jan 01 2015 00:05:49.000000000,-85.90435511,211.9572113,2950.633449
Jan 01 2015 00:05:50.000000000,-85.87938484,212.3221388,2950.346375
Jan 01 2015 00:05:51.000000000,-85.85424465,212.6826349,2950.058473
Jan 01 2015 00:05:52.000000000,-85.82893754,213.0387504,2949.769744
Jan 01 2015 00:05:53.000000000,-85.80346648,213.3905361,2949.480188
Jan 01 2015 00:05:54.000000000,-85.77783435,213.7380428,2949.189806
Jan 01 2015 00:05:55.000000000,-85.75204403,214.0813217,2948.898596
Jan 01 2015 00:05:56.000000000,-85.72609829,214.4204237,2948.60656
Jan 01 2015 00:05:57.000000000,-85.69999991,214.7553998,2948.313697
Jan 01 2015 00:05:58.000000000,-85.67375158,215.086301,2948.020007
Jan 01 2015 00:05:59.000000000,-85.64735594,215.413178,2947.725491
Jan 01 2015 00:06:00.000000000,-85.6208156,215.7360815,2947.430148
Jan 01 2015 00:06:01.000000000,-85.59413311,216.0550621,2947.133978
Jan 01 2015 00:06:02.000000000,-85.56731099,216.37017,2946.836983
Jan 01 2015 00:06:03.000000000,-85.54035167,216.6814552,2946.539161
Jan 01 2015 00:06:04.000000000,-85.51325758,216.9889675,2946.240513
Jan 01 2015 00:06:05.000000000,-85.48603108,217.2927563,2945.941038
Jan 01 2015 00:06:06.000000000,-85.4586745,217.5928709,2945.640738
Jan 01 2015 00:06:07.000000000,-85.4311901,217.8893599,2945.339611
Jan 01 2015 00:06:08.000000000,-85.40358012,218.1822719,2945.037658
