Time (UTCG),Lat (deg),Lon (deg),Alt (km),Interpolated_Data
Jan 01 2028 00:47:50.000000000,-6.799901641,67.8115201,449.7554926,
Jan 01 2028 00:47:51.000000000,-6.731587391000001,67.81094720000002,448.79622259999996,54359.62953931936
Jan 01 2028 00:47:52.000000000,-6.6632536579999995,67.8103744,447.8380631,54934.920510588134
Jan 01 2028 00:47:53.000000000,-6.5949004570000005,67.80980159999999,446.88101560000007,55189.37435293577
Jan 01 2028 00:47:54.000000000,-6.526527804,67.80922880000003,445.92508200000003,55605.63294955528
Jan 01 2028 00:47:55.000000000,-6.458135715,67.80865600000001,444.97026380000005,56022.16201422007
Jan 01 2028 00:47:56.000000000,-6.389724206,67.8080832,444.01656299999996,56438.9597106125
Jan 01 2028 00:47:57.000000000,-6.321293292999999,67.8075105,443.0639811000001,56856.024303510756
Jan 01 2028 00:47:58.000000000,-6.252842992000001,67.80693790000001,442.1125198,57273.354077242504
Jan 01 2028 00:47:59.000000000,-6.184373319,67.8063654,441.16218089999995,57691.54166806627
Jan 01 2028 00:48:00.000000000,-6.11588429,67.8057929,440.2129661,58078.55587579822
Jan 01 2028 00:48:01.000000000,-6.0473759220000005,67.80522050000002,439.26487699999996,58468.77616879332
Jan 01 2028 00:48:02.000000000,-5.978848231000001,67.80464819999997,438.3179155,58858.55226750895
Jan 01 2028 00:48:03.000000000,-5.910301232999999,67.80407599999998,437.3720831,59247.88342276768
Jan 01 2028 00:48:04.000000000,-5.841734945,67.80350389999998,436.42738169999996,59636.768707672
Jan 01 2028 00:48:05.000000000,-5.773149383,67.8029319,435.48381280000007,60198.06955407735
Jan 01 2028 00:48:06.000000000,-5.704544563,67.80236000000002,434.54137829999996,60477.946101965696
Jan 01 2028 00:48:07.000000000,-5.6359205029999995,67.8017883,433.60007970000004,60922.02925975429
Jan 01 2028 00:48:08.000000000,-5.567277219,67.80121680000002,432.6599188999999,61365.891985587965
Jan 01 2028 00:48:09.000000000,-5.498614728,67.80064539999998,431.7208975,61809.533098839594
Jan 01 2028 00:48:10.000000000,-5.4299330470000005,67.80007420000001,430.7830171,62252.95115413643
Jan 01 2028 00:48:11.000000000,-5.361232192,67.79950310000001,429.8462796,62696.144818335706
Jan 01 2028 00:48:12.000000000,-5.292512181,67.79893230000002,428.9106865,63139.112552615494
Jan 01 2028 00:48:13.000000000,-5.22377303,67.79836159999999,427.9762397,63581.85315777262
Jan 01 2028 00:48:14.000000000,-5.155014756,67.79779109999998,427.0429407,64024.36522553451
Jan 01 2028 00:48:15.000000000,-5.086237378,67.79722090000001,426.11079129999996,64466.64718877949
Jan 01 2028 00:48:16.000000000,-5.0174409110000004,67.79665079999998,425.1797932,64908.69795273766
Jan 01 2028 00:48:17.000000000,-4.948625374,67.79608100000002,424.249948,65350.5159039918
Jan 01 2028 00:48:18.000000000,-4.879790783,67.79551150000003,423.3212575,65792.09960622764
Jan 01 2028 00:48:19.000000000,-4.8109371560000005,67.79494210000001,422.3937233,66420.62170759495
Jan 01 2028 00:48:20.000000000,-4.74206451,67.7943731,421.4673472,66768.86039415997
Jan 01 2028 00:48:21.000000000,-4.6731728630000005,67.7938043,420.5421308,67276.20897591798
Jan 01 2028 00:48:22.000000000,-4.604262233,67.79323579999999,419.61807580000004,67783.69244674724
Jan 01 2028 00:48:23.000000000,-4.535332637,67.79266759999999,418.6951838,68291.30868072537
Jan 01 2028 00:48:24.000000000,-4.466384093,67.79209959999997,417.7734567,68799.05553204977
Jan 01 2028 00:48:25.000000000,-4.397416618,67.79153199999999,416.852896,69306.93061049446
Jan 01 2028 00:48:26.000000000,-4.3284302310000005,67.79096469999999,415.9335034,69814.93187634814
Jan 01 2028 00:48:27.000000000,-4.25942495,67.7903977,415.01528060000004,70323.05712923894
Jan 01 2028 00:48:28.000000000,-4.190400791,67.78983099999999,414.0982294,70831.30410558384
Jan 01 2028 00:48:29.000000000,-4.121357774,67.78926469999999,413.18235130000005,71339.67054656024
Jan 01 2028 00:48:30.000000000,-4.0522959169999995,67.78869879999999,412.26764810000003,71848.15417534312
Jan 01 2028 00:48:31.000000000,-3.983215237,67.78813309999998,411.3541214,72356.75316847123
Jan 01 2028 00:48:32.000000000,-3.914115753,67.7875679,410.4417729,72865.46479255182
Jan 01 2028 00:48:33.000000000,-3.844997484,67.78700299999997,409.5306043,73593.35165398504
Jan 01 2028 00:48:34.000000000,-3.7758604460000003,67.7864386,408.62061719999997,74023.84911973092
Jan 01 2028 00:48:35.000000000,-3.70670466,67.7858745,407.7118134,74603.72798234197
Jan 01 2028 00:48:36.000000000,-3.637530143,67.78531079999999,406.8041945,75039.07633236347
Jan 01 2028 00:48:37.000000000,-3.568336915,67.78474759999997,405.8977621,75477.80255003055
Jan 01 2028 00:48:38.000000000,-3.499124992,67.7841847,404.99251789999994,75914.98069741616
Jan 01 2028 00:48:39.000000000,-3.429894395,67.78362230000002,404.08846370000003,76350.61029874875
Jan 01 2028 00:48:40.000000000,-3.360645142,67.78306040000004,403.18560099999996,76784.69143794935
Jan 01 2028 00:48:41.000000000,-3.2913772519999998,67.78249890000001,402.2839315,77217.22426141423
Jan 01 2028 00:48:42.000000000,-3.222090744,67.78193780000001,401.38345699999996,77648.20866784213
Jan 01 2028 00:48:43.000000000,-3.1527856360000004,67.78137719999998,400.484179,78077.64456420057
Jan 01 2028 00:48:44.000000000,-3.083461948,67.78081710000001,399.58609920000004,78505.53192085476
Jan 01 2028 00:48:45.000000000,-3.0141196989999997,67.7802575,398.6892193,78931.87070963513
Jan 01 2028 00:48:46.000000000,-2.9447589069999998,67.77969840000003,397.7935409,79554.36595462912
Jan 01 2028 00:48:47.000000000,-2.875379592,67.7791398,396.89906569999994,79905.93341945454
Jan 01 2028 00:48:48.000000000,-2.8059817739999997,67.77858179999998,396.00579530000005,80423.92782687985
Jan 01 2028 00:48:49.000000000,-2.736565471,67.7780242,395.1137315,80941.23749199708
Jan 01 2028 00:48:50.000000000,-2.667130703,67.77746719999999,394.2228758,81457.86037411708
Jan 01 2028 00:48:51.000000000,-2.59767749,67.77691069999997,393.33322999999996,81973.79481318631
Jan 01 2028 00:48:52.000000000,-2.52820585,67.77635480000001,392.4447955,82489.03903525023
Jan 01 2028 00:48:53.000000000,-2.458715804,67.7757995,391.55757420000003,83003.59109154025
