Time (UTCG),Lat (deg),Lon (deg),Alt (km),Interpolated_Data
Jan 01 2028 00:48:23.000000000,35.55895764,70.16386790000001,449.955339,
Jan 01 2028 00:48:23.062500000,35.56321905,70.16394199999999,449.9000961,44044.047762893744
Jan 01 2028 00:48:23.125000000,35.56748052,70.1640161,449.84485750000005,44056.53902374069
Jan 01 2028 00:48:23.187500000,35.57174206,70.1640903,449.7896233,44069.029819178126
Jan 01 2028 00:48:23.250000000,35.57600366,70.1641645,449.73439339999993,44081.52016266281
Jan 01 2028 00:48:23.312500000,35.58026534,70.1642387,449.6791679,44094.010040024565
Jan 01 2028 00:48:23.375000000,35.58452707,70.16431299999999,449.62394670000003,44106.49946622474
Jan 01 2028 00:48:23.437500000,35.58878888,70.16438730000002,449.5687298,44118.98844657782
Jan 01 2028 00:48:23.500000000,35.59305075,70.1644617,449.51351730000005,44131.476958664214
Jan 01 2028 00:48:23.562500000,35.59731268,70.16453609999999,449.45830920000003,44143.964998557734
Jan 01 2028 00:48:23.625000000,35.60157468,70.16461050000001,449.40310539999996,44156.45258954353
Jan 01 2028 00:48:23.687500000,35.60583675,70.16468500000002,449.34790589999994,44168.93973567804
Jan 01 2028 00:48:23.750000000,35.61009888,70.16475950000003,449.2927108,44181.42640961334
Jan 01 2028 00:48:23.812500000,35.61436108,70.16483410000001,449.23752,44193.91263879184
Jan 01 2028 00:48:23.875000000,35.61862334,70.16490869999998,449.1823336,44206.39839579084
Jan 01 2028 00:48:23.937500000,35.62288567,70.16498340000004,449.12715149999997,44218.883708127534
Jan 01 2028 00:48:24.000000000,35.62714807,70.16505809999998,449.0719737,44231.36857162173
Jan 01 2028 00:48:24.062500000,35.63141053,70.16513280000001,449.01680039999997,44243.85294267212
Jan 01 2028 00:48:24.125000000,35.63567306,70.1652076,448.9616313,44256.3368894238
Jan 01 2028 00:48:24.187500000,35.63993565,70.1652824,448.90646660000004,44268.82036400944
Jan 01 2028 00:48:24.250000000,35.64419831,70.16535719999996,448.85130630000003,44281.3033694628
Jan 01 2028 00:48:24.312500000,35.64846103,70.1654321,448.7961503,44293.785927403325
Jan 01 2028 00:48:24.375000000,35.65272382,70.16550710000001,448.74099860000007,44306.2680409766
Jan 01 2028 00:48:24.437500000,35.65698668,70.16558199999997,448.68585139999993,44318.74966070449
Jan 01 2028 00:48:24.500000000,35.661249600000005,70.1656571,448.6307084,44331.23085784203
Jan 01 2028 00:48:24.562500000,35.66551259,70.16573210000001,448.5755698,44343.711581341624
Jan 01 2028 00:48:24.625000000,35.66977564,70.16580719999996,448.52043560000004,44356.191837265724
Jan 01 2028 00:48:24.687500000,35.67403876,70.16588240000002,448.4653057,44368.67164902261
Jan 01 2028 00:48:24.750000000,35.67830195,70.16595750000002,448.4101801,44381.15100728783
Jan 01 2028 00:48:24.812500000,35.6825652,70.16603280000001,448.355059,44393.62988256035
Jan 01 2028 00:48:24.875000000,35.68682851,70.16610800000001,448.2999421,44406.108321485706
Jan 01 2028 00:48:24.937500000,35.691091899999996,70.1661833,448.2448296,44418.586299163486
Jan 01 2028 00:48:25.000000000,35.69535534,70.16625869999999,448.18972149999996,44431.06380647979
Jan 01 2028 00:48:25.062500000,35.69961886,70.1663341,448.13461770000004,44443.54086809172
Jan 01 2028 00:48:25.125000000,35.70388244,70.16640950000001,448.0795183,44456.01745757703
Jan 01 2028 00:48:25.187500000,35.70814608,70.16648500000002,448.0244232,44468.49360013396
Jan 01 2028 00:48:25.250000000,35.71240979,70.1665605,447.9693325,44480.96927365123
Jan 01 2028 00:48:25.312500000,35.71667357,70.1666361,447.91424620000004,44493.44448313731
Jan 01 2028 00:48:25.375000000,35.72093741,70.16671159999999,447.8591642,44505.91923572988
Jan 01 2028 00:48:25.437500000,35.72520132,70.16678730000001,447.80408650000004,44518.39354968594
Jan 01 2028 00:48:25.500000000,35.72946529,70.16686299999998,447.74901320000004,44530.867391575004
Jan 01 2028 00:48:25.562500000,35.73372933,70.1669387,447.6939443,44543.340764439614
Jan 01 2028 00:48:25.625000000,35.73799344,70.1670144,447.6388797,44555.8136885204
Jan 01 2028 00:48:25.687500000,35.74225761,70.16709019999999,447.5838195,44568.28614570895
Jan 01 2028 00:48:25.750000000,35.74652185,70.16716609999997,447.5287636,44580.75815942678
Jan 01 2028 00:48:25.812500000,35.75078615,70.16724199999999,447.4737121,44593.2297010908
Jan 01 2028 00:48:25.875000000,35.75505052,70.1673179,447.41866500000003,44605.700773745586
Jan 01 2028 00:48:25.937500000,35.75931495,70.16739390000004,447.3636222,44618.17139996289
Jan 01 2028 00:48:26.000000000,35.76357945,70.16746990000001,447.30858380000006,44630.64155719174
Jan 01 2028 00:48:26.062500000,35.76784401,70.16754590000002,447.25354969999995,44643.11126260199
