Time (UTCG),Lat (deg),Lon (deg),Alt (km),Interpolated_Data
Mar 17 2015 00:48:03.000000000,-46.1864247,-9.231109900000007,449.5778735,
Mar 17 2015 00:48:04.000000000,-46.11846805,-9.227889900000008,448.6137404,70289.44773103701
Mar 17 2015 00:48:05.000000000,-46.05049108,-9.22468600000002,447.6506812,70663.90496523227
Mar 17 2015 00:48:06.000000000,-45.98249379999999,-9.221498199999985,446.68869739999997,71038.76352373027
Mar 17 2015 00:48:07.000000000,-45.91447621,-9.218326300000001,445.727791,71414.0218233108
Mar 17 2015 00:48:08.000000000,-45.84643835,-9.215170300000011,444.7679637,71789.67833636704
Mar 17 2015 00:48:09.000000000,-45.77838021,-9.212030099999993,443.80921720000003,72165.7315710109
Mar 17 2015 00:48:10.000000000,-45.71030182,-9.20890559999998,442.8515534,72542.17993733783
Mar 17 2015 00:48:11.000000000,-45.64220319,-9.205796800000002,441.8949739,72919.02194714971
Mar 17 2015 00:48:12.000000000,-45.57408433,-9.202703599999978,440.93948049999995,73296.25604872429
Mar 17 2015 00:48:13.000000000,-45.50594527,-9.199625999999995,439.985075,73805.3575702528
Mar 17 2015 00:48:14.000000000,-45.437785999999996,-9.196563800000007,439.0317592,74071.40245134775
Mar 17 2015 00:48:15.000000000,-45.36960656,-9.19351709999998,438.0795347,74461.81797395762
Mar 17 2015 00:48:16.000000000,-45.30140695,-9.190485599999988,437.1284034,74852.73992966914
Mar 17 2015 00:48:17.000000000,-45.23318718,-9.18746950000002,436.178367,75244.16657276044
Mar 17 2015 00:48:18.000000000,-45.16494728,-9.184468500000008,435.2294273,75636.09615855706
Mar 17 2015 00:48:19.000000000,-45.09668726,-9.181482699999975,434.28158600000006,76028.52694160027
Mar 17 2015 00:48:20.000000000,-45.02840712,-9.17851189999999,433.3348449,76421.45717543748
Mar 17 2015 00:48:21.000000000,-44.96010689999999,-9.175556199999988,432.3892057,76814.88508382995
Mar 17 2015 00:48:22.000000000,-44.8917866,-9.172615400000012,431.4446703,77208.80887312573
Mar 17 2015 00:48:23.000000000,-44.82344624,-9.169689500000004,430.5012402,77603.22685480253
Mar 17 2015 00:48:24.000000000,-44.75508583,-9.166778300000004,429.5589174,77998.13718164887
Mar 17 2015 00:48:25.000000000,-44.68670539,-9.163882000000001,428.6177034,78393.53813097594
Mar 17 2015 00:48:26.000000000,-44.61830493,-9.161000300000012,427.67760020000003,78789.42785683057
Mar 17 2015 00:48:27.000000000,-44.54988447,-9.15813319999998,426.7386095,79302.54311701495
Mar 17 2015 00:48:28.000000000,-44.48144403,-9.155280699999992,425.8007329,79595.80556171475
Mar 17 2015 00:48:29.000000000,-44.41298361,-9.152442699999995,424.8639723,80001.75965232478
Mar 17 2015 00:48:30.000000000,-44.34450324,-9.149619099999995,423.9283294,80408.33413305727
