Time (UTCG),Lat (deg),Lon (deg),Alt (km),Interpolated_Data
Jan 01 2015 00:47:47.000000000,33.46330668,70.15350730000003,449.8247438,
Jan 01 2015 00:47:48.000000000,33.53143226,70.15442809999999,448.8948761,43679.23361620113
Jan 01 2015 00:47:49.000000000,33.59957565,70.15535830000002,447.9660978999999,43872.051199492285
Jan 01 2015 00:47:50.000000000,33.66773684,70.15629790000003,447.03841090000003,44064.28947218573
Jan 01 2015 00:47:51.000000000,33.73591581,70.15724700000001,446.11181650000003,44255.94900929909
Jan 01 2015 00:47:52.000000000,33.80411255,70.15820559999997,445.1863163,44453.061106455854
Jan 01 2015 00:47:53.000000000,33.87232704,70.15917369999997,444.2619119,44662.39391264315
Jan 01 2015 00:47:54.000000000,33.94055926,70.16015150000001,443.3386047,44869.4207641328
Jan 01 2015 00:47:55.000000000,34.00880919,70.1611389,442.41639630000003,45076.33667848143
Jan 01 2015 00:47:56.000000000,34.07707682,70.16213590000001,441.4952882,45283.1414177954
Jan 01 2015 00:47:57.000000000,34.14536214,70.16314269999998,440.575282,45489.83473759328
Jan 01 2015 00:47:58.000000000,34.21366511,70.16415919999997,439.65637910000004,45696.41640684722
Jan 01 2015 00:47:59.000000000,34.28198573,70.1651855,438.7385811000001,45960.68526910157
Jan 01 2015 00:48:00.000000000,34.35032398,70.1662216,437.8218896000001,46116.054718948195
Jan 01 2015 00:48:01.000000000,34.41867985,70.1672676,436.906306,46325.86178823557
Jan 01 2015 00:48:02.000000000,34.48705331,70.16832360000001,435.9918319,46535.457012400446
Jan 01 2015 00:48:03.000000000,34.55544434,70.1693895,435.0784688,46744.84048531657
Jan 01 2015 00:48:04.000000000,34.62385294,70.17046529999999,434.1662182,46954.012319307614
Jan 01 2015 00:48:05.000000000,34.69227908,70.17155130000003,433.25508160000004,47162.97265711068
Jan 01 2015 00:48:06.000000000,34.76072274,70.17264730000002,432.3450607,47371.721551275325
Jan 01 2015 00:48:07.000000000,34.82918391,70.17375340000001,431.4361568,47580.259178219785
Jan 01 2015 00:48:08.000000000,34.89766258,70.17486969999996,430.5283715,47788.58565898183
Jan 01 2015 00:48:09.000000000,34.96615871,70.17599630000001,429.6217063,47996.70113216636
Jan 01 2015 00:48:10.000000000,35.0346723,70.177133,428.71616280000006,48204.605687717776
Jan 01 2015 00:48:11.000000000,35.10320332,70.1782801,427.81174239999996,48412.299527086136
Jan 01 2015 00:48:12.000000000,35.17175176,70.1794375,426.9084467,48619.78276056211
Jan 01 2015 00:48:13.000000000,35.24031761,70.18060530000002,426.0062771000001,48877.92960852732
Jan 01 2015 00:48:14.000000000,35.30890083,70.1817835,425.1052353,49036.23811167364
Jan 01 2015 00:48:15.000000000,35.37750142,70.1829722,424.2053226,49244.45557053264
Jan 01 2015 00:48:16.000000000,35.44611936,70.18417140000003,423.30654069999997,49452.316497294436
Jan 01 2015 00:48:17.000000000,35.51475463,70.1853812,422.40889100000004,49659.82159882826
Jan 01 2015 00:48:18.000000000,35.5834072,70.18660159999999,421.512375,49866.97154798682
Jan 01 2015 00:48:19.000000000,35.65207707,70.18783259999998,420.61699419999997,50073.76703531191
Jan 01 2015 00:48:20.000000000,35.72076421,70.18907430000002,419.7227502,50280.20875350347
Jan 01 2015 00:48:21.000000000,35.78946861,70.19032680000001,418.82964439999995,50486.297454719046
Jan 01 2015 00:48:22.000000000,35.85819025,70.19158999999999,417.9376784,50692.03380779509
Jan 01 2015 00:48:23.000000000,35.9269291,70.19286409999998,417.0468536,50897.4186038457
Jan 01 2015 00:48:24.000000000,35.99568515,70.1941491,416.1571716,51102.45255990578
Jan 01 2015 00:48:25.000000000,36.06445838,70.195445,415.2686338,51307.13643986161
Jan 01 2015 00:48:26.000000000,36.13324878,70.19675180000002,414.3812418,51511.470977746416
Jan 01 2015 00:48:27.000000000,36.20205632,70.19806969999996,413.494997,51715.45701159814
Jan 01 2015 00:48:28.000000000,36.27088098,70.19939869999996,412.609901,51936.50059656289
Jan 01 2015 00:48:29.000000000,36.33972275,70.20073870000002,411.7259552,52119.64577355799
Jan 01 2015 00:48:30.000000000,36.40858161,70.20208990000003,410.84316110000003,52340.83054024163
Jan 01 2015 00:48:31.000000000,36.47745753,70.20345240000003,409.9615203,52561.905794462305
Jan 01 2015 00:48:32.000000000,36.54635051,70.20482609999999,409.0810341,52782.871963077116
Jan 01 2015 00:48:33.000000000,36.61526051,70.20621109999999,408.2017042,53003.72944247344
Jan 01 2015 00:48:34.000000000,36.68418753,70.2076074,407.323532,53224.47868847637
Jan 01 2015 00:48:35.000000000,36.75313153,70.20901519999998,406.44651899999997,53445.12019543459
Jan 01 2015 00:48:36.000000000,36.82209251,70.2104344,405.5706667,53665.65438091839
Jan 01 2015 00:48:37.000000000,36.89107045,70.21186510000001,404.69597650000003,53886.08175376076
Jan 01 2015 00:48:38.000000000,36.96006531,70.21330730000003,403.8224499,54106.402761509424
Jan 01 2015 00:48:39.000000000,37.02907709,70.21476119999997,402.9500885,54326.61794503316
Jan 01 2015 00:48:40.000000000,37.09810577,70.21622669999999,402.0788937,54546.72776263203
Jan 01 2015 00:48:41.000000000,37.16715132,70.21770389999998,401.208867,54766.73273668587
Jan 01 2015 00:48:42.000000000,37.23621373,70.2191929,400.3400099,55025.61948248097
Jan 01 2015 00:48:43.000000000,37.30529297,70.2206937,399.47232379999997,55200.274823373584
Jan 01 2015 00:48:44.000000000,37.37438903,70.22220630000001,398.6058102,55415.038378214194
Jan 01 2015 00:48:45.000000000,37.44350189,70.22373089999999,397.7404707,55629.51251456332
Jan 01 2015 00:48:46.000000000,37.51263152,70.2252674,396.8763066,55843.698456821156
Jan 01 2015 00:48:47.000000000,37.58177791,70.22681589999999,396.01331949999997,56057.59749040432
Jan 01 2015 00:48:48.000000000,37.65094103,70.22837650000002,395.1515108,56271.210947106214
Jan 01 2015 00:48:49.000000000,37.72012088,70.22994920000002,394.290882,56484.540122143546
Jan 01 2015 00:48:50.000000000,37.78931742,70.2315341,393.43143460000005,56697.58635455279
Jan 01 2015 00:48:51.000000000,37.85853064,70.2331312,392.57317,56910.3509845599
