Time (UTCG),Lat (deg),Lon (deg),Alt (km),ne_iri16_cm-3,Te_iri16_K,Ti_iri16_K,O+_iri16_cm-3,O2+_iri16_cm-3,NO+_iri16_cm-3
Mar 17 2015 00:50:00.00000,87.5,-180.0,300.0,337800.462336,2224.03759765625,1177.419677734375,324967.6288,1699.321472,4522.678272
Mar 17 2015 00:50:00.00000,87.5,-175.0,300.0,336833.216512,2224.77490234375,1177.3914794921875,323978.592256,1707.644544,4543.247872
Mar 17 2015 00:50:00.00000,87.5,-170.0,300.0,335553.953792,2225.3828125,1177.33154296875,322714.0096,1712.606976,4552.650752
Mar 17 2015 00:50:00.00000,87.5,-165.0,300.0,333970.407424,2225.869873046875,1177.23876953125,321150.32064,1717.323264,4562.230784
Mar 17 2015 00:50:00.00000,87.5,-160.0,300.0,332101.976064,2226.23681640625,1177.1121826171875,319307.022336,1721.7216,4571.764224
Mar 17 2015 00:50:00.00000,87.5,-155.0,300.0,329963.012096,2226.4736328125,1176.9517822265625,317198.761984,1725.734656,4581.074944
Mar 17 2015 00:50:00.00000,87.5,-150.0,300.0,327574.421504,2226.58544921875,1176.7578125,314846.543872,1729.2928,4589.94432
Mar 17 2015 00:50:00.00000,87.5,-145.0,300.0,324960.518144,2226.5546875,1176.5318603515625,312274.911232,1732.31168,4598.08
Mar 17 2015 00:50:00.00000,87.5,-140.0,300.0,322141.945856,2226.38037109375,1176.2757568359375,309504.835584,1734.727168,4605.289472
Mar 17 2015 00:50:00.00000,87.5,-135.0,300.0,319148.294144,2226.042724609375,1175.992431640625,306565.906432,1736.449792,4611.234304
Mar 17 2015 00:50:00.00000,87.5,-130.0,300.0,316006.23616,2225.52978515625,1175.685546875,303485.190144,1737.40736,4615.645184
Mar 17 2015 00:50:00.00000,87.5,-125.0,300.0,312741.494784,2224.82177734375,1175.359619140625,300288.24576,1737.537536,4618.277888
Mar 17 2015 00:50:00.00000,87.5,-120.0,300.0,309384.544256,2223.890625,1175.0203857421875,296998.797312,1737.385472,4621.004288
Mar 17 2015 00:50:00.00000,87.5,-115.0,300.0,305961.500672,2222.71630859375,1174.673828125,293658.656768,1735.498624,4618.677248
Mar 17 2015 00:50:00.00000,87.5,-110.0,300.0,302501.429248,2221.265869140625,1174.326904296875,290289.74592,1732.450944,4613.239296
Mar 17 2015 00:50:00.00000,87.5,-105.0,300.0,299031.10144,2219.506103515625,1173.987060546875,286918.639616,1728.206848,4604.491776
Mar 17 2015 00:50:00.00000,87.5,-100.0,300.0,295578.99264,2217.413818359375,1173.661865234375,283573.61664,1722.728832,4592.216064
Mar 17 2015 00:50:00.00000,87.5,-95.0,300.0,292169.023488,2214.946533203125,1173.35888671875,280278.007808,1716.014336,4576.324096
Mar 17 2015 00:50:00.00000,87.5,-90.0,300.0,288826.1632,2212.088623046875,1173.08544921875,277056.094208,1708.099456,4556.864
Mar 17 2015 00:50:00.00000,87.5,-85.0,300.0,285575.643136,2208.816162109375,1172.8477783203125,273932.468224,1699.002112,4533.807104
Mar 17 2015 00:50:00.00000,87.5,-80.0,300.0,282435.354624,2205.126953125,1172.6514892578125,270923.595776,1688.833408,4507.480064
Mar 17 2015 00:50:00.00000,87.5,-75.0,300.0,279431.08608,2201.02978515625,1172.500244140625,268054.298624,1677.665536,4478.05696
Mar 17 2015 00:50:00.00000,87.5,-70.0,300.0,276577.419264,2196.5693359375,1172.3963623046875,265337.48736,1665.666944,4446.081536
Mar 17 2015 00:50:00.00000,87.5,-65.0,300.0,273891.688448,2191.798828125,1172.3402099609375,262788.612096,1653.013632,4412.134912
Mar 17 2015 00:50:00.00000,87.5,-60.0,300.0,271390.932992,2186.797119140625,1172.33056640625,260422.926336,1639.902464,4376.860672
Mar 17 2015 00:50:00.00000,87.5,-55.0,300.0,269087.5392,2181.676513671875,1172.3641357421875,258250.539008,1626.572288,4341.074944
Mar 17 2015 00:50:00.00000,87.5,-50.0,300.0,266994.778112,2176.54931640625,1172.4365234375,256282.574848,1613.2736,4305.638912
Mar 17 2015 00:50:00.00000,87.5,-45.0,300.0,265124.593664,2171.539794921875,1172.5423583984375,254528.749568,1600.24832,4271.366144
Mar 17 2015 00:50:00.00000,87.5,-40.0,300.0,263483.998208,2166.762451171875,1172.675537109375,252993.961984,1587.759616,4239.1552
Mar 17 2015 00:50:00.00000,87.5,-35.0,300.0,262082.39616,2162.334228515625,1172.829345703125,251685.486592,1576.040832,4209.792512
Mar 17 2015 00:50:00.00000,87.5,-30.0,300.0,260927.750144,2158.342529296875,1172.99755859375,250609.614848,1565.302016,4183.954432
Mar 17 2015 00:50:00.00000,87.5,-25.0,300.0,260024.254464,2154.86474609375,1173.1739501953125,249768.91904,1555.73504,4162.270208
Mar 17 2015 00:50:00.00000,87.5,-20.0,300.0,259378.70848,2151.951171875,1173.3529052734375,249169.035264,1547.475072,4145.143552
Mar 17 2015 00:50:00.00000,87.5,-15.0,300.0,258991.161344,2149.634521484375,1173.52978515625,248808.964096,1540.655104,4132.975104
Mar 17 2015 00:50:00.00000,87.5,-10.0,300.0,257676.4928,2147.919677734375,1173.7003173828125,247938.08896,1496.151296,3987.805696
Mar 17 2015 00:50:00.00000,87.5,-5.0,300.0,257820.213248,2146.802734375,1173.8614501953125,248071.569408,1492.526208,3986.236416
Mar 17 2015 00:50:00.00000,87.5,0.0,300.0,259632.545792,2146.271484375,1174.0108642578125,249424.36352,1528.75648,4124.214272
Mar 17 2015 00:50:00.00000,87.5,5.0,300.0,260308.484096,2146.29248046875,1174.1470947265625,250054.705152,1527.910784,4131.696384
Mar 17 2015 00:50:00.00000,87.5,10.0,300.0,261250.383872,2146.825927734375,1174.269287109375,250934.31296,1528.448128,4143.46112
Mar 17 2015 00:50:00.00000,87.5,15.0,300.0,262451.986432,2147.8310546875,1174.3775634765625,252058.157056,1530.256512,4159.020288
Mar 17 2015 00:50:00.00000,87.5,20.0,300.0,263913.357312,2149.265869140625,1174.472412109375,253428.056064,1533.183872,4177.71776
Mar 17 2015 00:50:00.00000,87.5,25.0,300.0,265623.945216,2151.072021484375,1174.55517578125,255035.129856,1537.100288,4198.989312
Mar 17 2015 00:50:00.00000,87.5,30.0,300.0,267580.735488,2153.216064453125,1174.6270751953125,256878.42816,1541.813248,4222.052096
Mar 17 2015 00:50:00.00000,87.5,35.0,300.0,269771.866112,2155.63525390625,1174.690185546875,258948.333568,1547.173376,4246.271232
Mar 17 2015 00:50:00.00000,87.5,40.0,300.0,272185.049088,2158.29833984375,1174.74658203125,261234.212864,1553.019392,4271.00544
Mar 17 2015 00:50:00.00000,87.5,45.0,300.0,274809.07776,2161.14697265625,1174.7982177734375,263727.366144,1559.182208,4295.548416
Mar 17 2015 00:50:00.00000,87.5,50.0,300.0,277628.977152,2164.14697265625,1174.8477783203125,266414.456832,1565.528576,4319.375872
Mar 17 2015 00:50:00.00000,87.5,55.0,300.0,280625.741824,2167.25439453125,1174.8973388671875,269278.543872,1571.933184,4341.987328
Mar 17 2015 00:50:00.00000,87.5,60.0,300.0,283779.072,2170.439208984375,1174.9490966796875,272300.93312,1578.298752,4363.02592
Mar 17 2015 00:50:00.00000,87.5,65.0,300.0,287065.86624,2173.662841796875,1175.0048828125,275459.702784,1584.555264,4382.22848
Mar 17 2015 00:50:00.00000,87.5,70.0,300.0,290467.414016,2176.8984375,1175.0667724609375,278737.682432,1590.623488,4399.320576
Mar 17 2015 00:50:00.00000,87.5,75.0,300.0,293952.847872,2180.122314453125,1175.1361083984375,282104.823808,1596.486144,4414.296064
