Time (UTCG),Lat (deg),Lon (deg),Alt (km),ne_iri16_cm-3,Te_iri16_K,Ti_iri16_K,O+_iri16_cm-3,O2+_iri16_cm-3,NO+_iri16_cm-3
Mar 17 2015 00:50:00.00000,87.5,40.0,450.0,152576.147456,2653.06591796875,1559.405029296875,146654.527488,,
Mar 17 2015 00:50:00.00000,87.5,45.0,450.0,153071.53408,2656.381591796875,1559.6409912109375,147132.645376,,
Mar 17 2015 00:50:00.00000,87.5,50.0,450.0,153601.048576,2659.86669921875,1559.8397216796875,147643.711488,,
Mar 17 2015 00:50:00.00000,87.5,55.0,450.0,154161.47968,2663.464599609375,1560.0048828125,148184.645632,,
Mar 17 2015 00:50:00.00000,87.5,60.0,450.0,154750.32064,2667.14111328125,1560.1402587890625,148752.973824,,
Mar 17 2015 00:50:00.00000,87.5,65.0,450.0,155364.06528,2670.8525390625,1560.2493896484375,149345.32096,,
Mar 17 2015 00:50:00.00000,87.5,70.0,450.0,156002.107392,2674.569091796875,1560.3360595703125,149961.179136,,
Mar 17 2015 00:50:00.00000,87.5,75.0,450.0,156657.90976,2678.255859375,1560.403564453125,150594.207744,,
Mar 17 2015 00:50:00.00000,87.5,80.0,450.0,157328.392192,2681.89208984375,1560.4554443359375,151241.457664,,
Mar 17 2015 00:50:00.00000,87.5,85.0,450.0,158008.786944,2685.44775390625,1560.494140625,151898.35776,,
Mar 17 2015 00:50:00.00000,87.5,90.0,450.0,158692.294656,2688.9091796875,1560.522216796875,152558.354432,,
Mar 17 2015 00:50:00.00000,87.5,95.0,450.0,159375.03232,2692.258544921875,1560.5419921875,153217.728512,,
Mar 17 2015 00:50:00.00000,87.5,100.0,450.0,160051.183616,2695.4814453125,1560.5545654296875,153870.90944,,
Mar 17 2015 00:50:00.00000,87.5,105.0,450.0,160712.261632,2698.57666015625,1560.56103515625,154509.737984,,
Mar 17 2015 00:50:00.00000,87.5,110.0,450.0,161352.794112,2701.523681640625,1560.562255859375,155128.922112,,
Mar 17 2015 00:50:00.00000,87.5,115.0,450.0,161965.801472,2704.33349609375,1560.5579833984375,155721.826304,,
Mar 17 2015 00:50:00.00000,87.5,120.0,450.0,162545.549312,2706.999267578125,1560.5477294921875,156282.88,,
Mar 17 2015 00:50:00.00000,87.5,125.0,450.0,163083.63264,2709.50732421875,1560.5302734375,156803.956736,,
Mar 17 2015 00:50:00.00000,87.5,130.0,450.0,163573.891072,2711.871826171875,1560.5040283203125,157279.322112,,
Mar 17 2015 00:50:00.00000,87.5,135.0,450.0,164011.474944,2714.090087890625,1560.467041015625,157704.02816,,
Mar 17 2015 00:50:00.00000,87.5,140.0,450.0,164389.978112,2716.150634765625,1560.4168701171875,158072.078336,,
Mar 17 2015 00:50:00.00000,87.5,145.0,450.0,164702.978048,2718.072998046875,1560.350341796875,158377.181184,,
Mar 17 2015 00:50:00.00000,87.5,150.0,450.0,164949.000192,2719.861083984375,1560.264404296875,158617.993216,,
Mar 17 2015 00:50:00.00000,87.5,155.0,450.0,165123.538944,2721.496826171875,1560.1558837890625,158789.95968,,
Mar 17 2015 00:50:00.00000,87.5,160.0,450.0,165223.006208,2723.000244140625,1560.0203857421875,158889.771008,,
Mar 17 2015 00:50:00.00000,87.5,165.0,450.0,165247.041536,2724.362060546875,1559.8548583984375,158916.952064,,
Mar 17 2015 00:50:00.00000,87.5,170.0,450.0,165194.661888,2725.593994140625,1559.6553955078125,158870.585344,,
Mar 17 2015 00:50:00.00000,87.5,175.0,450.0,165068.046336,2726.690185546875,1559.418212890625,158752.555008,,
Mar 17 2015 00:50:00.00000,82.5,-180.0,450.0,166848.823296,2746.045654296875,1560.060791015625,160609.550336,,
Mar 17 2015 00:50:00.00000,82.5,-175.0,450.0,166395.379712,2746.917236328125,1560.4256591796875,160193.134592,,
Mar 17 2015 00:50:00.00000,82.5,-170.0,450.0,165675.17184,2747.575927734375,1560.640380859375,159520.014336,,
Mar 17 2015 00:50:00.00000,82.5,-165.0,450.0,164708.089856,2748.02392578125,1560.6756591796875,158609.08032,,
Mar 17 2015 00:50:00.00000,82.5,-160.0,450.0,163516.49792,2748.271240234375,1560.5009765625,157481.549824,,
Mar 17 2015 00:50:00.00000,82.5,-155.0,450.0,162127.872,2748.344482421875,1560.0859375,156163.555328,,
Mar 17 2015 00:50:00.00000,82.5,-150.0,450.0,160572.309504,2748.235595703125,1559.3992919921875,154683.899904,,
Mar 17 2015 00:50:00.00000,82.5,-145.0,450.0,158879.219712,2747.97607421875,1558.4110107421875,153070.649344,,
Mar 17 2015 00:50:00.00000,82.5,-140.0,450.0,157079.552,2747.589599609375,1557.090576171875,151353.344,,
Mar 17 2015 00:50:00.00000,82.5,-135.0,450.0,155206.565888,2747.10546875,1555.40966796875,149563.654144,,
Mar 17 2015 00:50:00.00000,82.5,-130.0,450.0,153285.59104,2746.572509765625,1553.3406982421875,147725.76256,,
Mar 17 2015 00:50:00.00000,82.5,-125.0,450.0,151344.791552,2746.04150390625,1550.85986328125,145866.375168,,
Mar 17 2015 00:50:00.00000,82.5,-120.0,450.0,149407.858688,2745.595458984375,1547.94677734375,144007.938048,,
Mar 17 2015 00:50:00.00000,82.5,-115.0,450.0,147492.093952,2745.319091796875,1544.5880126953125,142166.376448,,
Mar 17 2015 00:50:00.00000,82.5,-110.0,450.0,145613.651968,2745.301025390625,1540.7794189453125,140356.337664,,
Mar 17 2015 00:50:00.00000,82.5,-105.0,450.0,143786.999808,2745.642333984375,1536.5343017578125,138590.388224,,
Mar 17 2015 00:50:00.00000,82.5,-100.0,450.0,142021.09952,2746.39794921875,1531.892822265625,136874.876928,,
Mar 17 2015 00:50:00.00000,82.5,-95.0,450.0,140321.030144,2747.462158203125,1526.944091796875,135211.25376,,
Mar 17 2015 00:50:00.00000,82.5,-90.0,450.0,138689.90464,2748.285400390625,1521.8648681640625,133597.495296,,
Mar 17 2015 00:50:00.00000,82.5,-85.0,450.0,137129.836544,2747.239013671875,1516.9913330078125,132030.595072,,
Mar 17 2015 00:50:00.00000,82.5,-80.0,450.0,135639.12192,2740.561279296875,1512.9197998046875,130512.134144,,
Mar 17 2015 00:50:00.00000,82.5,-75.0,450.0,134220.71808,2720.042236328125,1510.5269775390625,129070.891008,,
Mar 17 2015 00:50:00.00000,82.5,-70.0,450.0,132871.962624,2668.792236328125,1510.5902099609375,127725.338624,,
Mar 17 2015 00:50:00.00000,82.5,-65.0,450.0,131593.060352,2582.920654296875,1513.084716796875,126449.197056,,
Mar 17 2015 00:50:00.00000,82.5,-60.0,450.0,130383.347712,2495.464599609375,1517.2108154296875,125230.718976,,
Mar 17 2015 00:50:00.00000,82.5,-55.0,450.0,129241.694208,2430.59228515625,1522.101806640625,124084.011008,,
Mar 17 2015 00:50:00.00000,82.5,-50.0,450.0,128166.043648,2388.946044921875,1527.176025390625,123015.020544,,
Mar 17 2015 00:50:00.00000,82.5,-45.0,450.0,127155.265536,2364.2841796875,1532.107666015625,122021.937152,,
Mar 17 2015 00:50:00.00000,82.5,-40.0,450.0,126208.663552,2351.186767578125,1536.725830078125,121101.082624,,
Mar 17 2015 00:50:00.00000,82.5,-35.0,450.0,125323.22304,2345.997314453125,1540.94482421875,120246.72256,,
Mar 17 2015 00:50:00.00000,82.5,-30.0,450.0,124499.615744,2346.41064453125,1544.7257080078125,119457.308672,,
Mar 17 2015 00:50:00.00000,82.5,-25.0,450.0,123739.21792,2350.929931640625,1548.0570068359375,118732.55424,,
Mar 17 2015 00:50:00.00000,82.5,-20.0,450.0,123041.439744,2358.553955078125,1550.9429931640625,118070.583296,,
Mar 17 2015 00:50:00.00000,82.5,-15.0,450.0,122409.091072,2368.59814453125,1553.397705078125,117473.435648,,
Mar 17 2015 00:50:00.00000,82.5,-10.0,450.0,122162.91328,2380.557861328125,1555.4415283203125,117248.188416,,
Mar 17 2015 00:50:00.00000,82.5,-5.0,450.0,121676.660736,2394.05078125,1557.09912109375,116793.376768,,
Mar 17 2015 00:50:00.00000,82.5,0.0,450.0,120944.173056,2408.75537109375,1558.3974609375,116102.627328,,
Mar 17 2015 00:50:00.00000,82.5,5.0,450.0,120625.93024,2424.4208984375,1559.3662109375,115809.656832,,
Mar 17 2015 00:50:00.00000,82.5,10.0,450.0,120405.540864,2440.801513671875,1560.0345458984375,115610.54208,,
Mar 17 2015 00:50:00.00000,82.5,15.0,450.0,120293.040128,2457.705078125,1560.433837890625,115514.826752,,
Mar 17 2015 00:50:00.00000,82.5,20.0,450.0,120298.807296,2474.924072265625,1560.5946044921875,115532.300288,,
Mar 17 2015 00:50:00.00000,82.5,25.0,450.0,120431.599616,2492.281982421875,1560.547607421875,115671.277568,,
Mar 17 2015 00:50:00.00000,82.5,30.0,450.0,120702.984192,2509.617431640625,1560.3236083984375,115942.817792,,
Mar 17 2015 00:50:00.00000,82.5,35.0,450.0,121122.52928,2526.7626953125,1559.9515380859375,116356.087808,,
Mar 17 2015 00:50:00.00000,82.5,40.0,450.0,121698.271232,2543.573486328125,1559.4609375,116918.788096,,
Mar 17 2015 00:50:00.00000,82.5,45.0,450.0,122436.77184,2559.929931640625,1558.879150390625,117637.251072,,
Mar 17 2015 00:50:00.00000,82.5,50.0,450.0,123345.420288,2575.7158203125,1558.2325439453125,118518.5792,,
Mar 17 2015 00:50:00.00000,82.5,55.0,450.0,124426.108928,2590.83642578125,1557.5465087890625,119564.730368,,
Mar 17 2015 00:50:00.00000,82.5,60.0,450.0,125681.041408,2605.216064453125,1556.8447265625,120777.68704,,
Mar 17 2015 00:50:00.00000,82.5,65.0,450.0,127109.996544,2618.7900390625,1556.1484375,122157.498368,,
Mar 17 2015 00:50:00.00000,82.5,70.0,450.0,128710.516736,2631.525390625,1555.4783935546875,123701.805056,,
Mar 17 2015 00:50:00.00000,82.5,75.0,450.0,130477.678592,2643.39404296875,1554.852294921875,125405.945856,,
Mar 17 2015 00:50:00.00000,82.5,80.0,450.0,132404.461568,2654.392333984375,1554.286376953125,127263.391744,,
Mar 17 2015 00:50:00.00000,82.5,85.0,450.0,134480.216064,2664.5283203125,1553.79443359375,129263.894528,,
Mar 17 2015 00:50:00.00000,82.5,90.0,450.0,136692.293632,2673.83935546875,1553.3883056640625,131395.493888,,
Mar 17 2015 00:50:00.00000,82.5,95.0,450.0,139019.370496,2682.34521484375,1553.0772705078125,133637.873664,,
Mar 17 2015 00:50:00.00000,82.5,100.0,450.0,141441.695744,2690.07861328125,1552.8685302734375,135972.118528,,
Mar 17 2015 00:50:00.00000,82.5,105.0,450.0,143926.280192,2697.111572265625,1552.7669677734375,138366.746624,,
Mar 17 2015 00:50:00.00000,82.5,110.0,450.0,146443.534336,2703.466552734375,1552.774658203125,140793.397248,,
Mar 17 2015 00:50:00.00000,82.5,115.0,450.0,148956.463104,2709.215087890625,1552.8916015625,143216.672768,,
Mar 17 2015 00:50:00.00000,82.5,120.0,450.0,151429.61152,2714.392822265625,1553.1148681640625,145602.576384,,
Mar 17 2015 00:50:00.00000,82.5,125.0,450.0,153826.279424,2719.04931640625,1553.440185546875,147915.9808,,
Mar 17 2015 00:50:00.00000,82.5,130.0,450.0,156113.371136,2723.22509765625,1553.859619140625,150125.215744,,
Mar 17 2015 00:50:00.00000,82.5,135.0,450.0,158255.366144,2726.963623046875,1554.3636474609375,152196.071424,,
Mar 17 2015 00:50:00.00000,82.5,140.0,450.0,160220.725248,2730.2998046875,1554.940673828125,154098.368512,,
Mar 17 2015 00:50:00.00000,82.5,145.0,450.0,161980.74368,2733.27490234375,1555.5760498046875,155804.499968,,
Mar 17 2015 00:50:00.00000,82.5,150.0,450.0,163506.896896,2735.918212890625,1556.2540283203125,157286.97344,,
Mar 17 2015 00:50:00.00000,82.5,155.0,450.0,164778.049536,2738.25439453125,1556.955810546875,158525.390848,,
Mar 17 2015 00:50:00.00000,82.5,160.0,450.0,165774.78656,2740.310302734375,1557.66162109375,159501.041664,,
Mar 17 2015 00:50:00.00000,82.5,165.0,450.0,166484.721664,2742.100830078125,1558.3494873046875,160201.76896,,
Mar 17 2015 00:50:00.00000,82.5,170.0,450.0,166900.744192,2743.648193359375,1558.9954833984375,160620.609536,,
Mar 17 2015 00:50:00.00000,82.5,175.0,450.0,167020.29824,2744.96484375,1559.57470703125,160754.8928,,
Mar 17 2015 00:50:00.00000,77.5,-180.0,450.0,183011.540992,2748.819580078125,1550.1986083984375,176294.821888,,
Mar 17 2015 00:50:00.00000,77.5,-175.0,450.0,182489.841664,2748.370361328125,1552.3380126953125,175829.434368,,
Mar 17 2015 00:50:00.00000,77.5,-170.0,450.0,181457.698816,2747.39306640625,1554.338623046875,174872.428544,,
Mar 17 2015 00:50:00.00000,77.5,-165.0,450.0,179954.499584,2745.870849609375,1556.15283203125,173461.078016,,
Mar 17 2015 00:50:00.00000,77.5,-160.0,450.0,178030.329856,2743.7529296875,1557.7314453125,171643.027456,,
Mar 17 2015 00:50:00.00000,77.5,-155.0,450.0,175738.322944,2741.0322265625,1559.024658203125,169469.083648,,
Mar 17 2015 00:50:00.00000,77.5,-150.0,450.0,173138.345984,2737.677978515625,1559.9818115234375,166996.361216,,
Mar 17 2015 00:50:00.00000,77.5,-145.0,450.0,170292.396032,2733.69140625,1560.552001953125,164284.186624,,
Mar 17 2015 00:50:00.00000,77.5,-140.0,450.0,167267.024896,2729.05029296875,1560.6846923828125,161396.424704,,
Mar 17 2015 00:50:00.00000,77.5,-135.0,450.0,164127.178752,2723.74853515625,1560.330322265625,158395.416576,,
Mar 17 2015 00:50:00.00000,77.5,-130.0,450.0,160937.1648,2717.770751953125,1559.441162109375,155342.798848,,
Mar 17 2015 00:50:00.00000,77.5,-125.0,450.0,157754.65472,2711.041259765625,1557.971923828125,152293.851136,,
Mar 17 2015 00:50:00.00000,77.5,-120.0,450.0,154630.012928,2703.409912109375,1555.883056640625,149296.807936,,
Mar 17 2015 00:50:00.00000,77.5,-115.0,450.0,151605.542912,2694.589111328125,1553.141845703125,146391.760896,,
Mar 17 2015 00:50:00.00000,77.5,-110.0,450.0,148712.947712,2683.96044921875,1549.7275390625,143608.119296,,
Mar 17 2015 00:50:00.00000,77.5,-105.0,450.0,145971.625984,2670.2900390625,1545.6402587890625,140962.69312,,
Mar 17 2015 00:50:00.00000,77.5,-100.0,450.0,143384.182784,2651.02197265625,1540.913330078125,138454.106112,,
Mar 17 2015 00:50:00.00000,77.5,-95.0,450.0,140940.066816,2620.728515625,1535.6412353515625,136064.794624,,
Mar 17 2015 00:50:00.00000,77.5,-90.0,450.0,138612.81792,2567.94140625,1530.0286865234375,133754.2656,,
Mar 17 2015 00:50:00.00000,77.5,-85.0,450.0,136376.000512,2470.867431640625,1524.483154296875,131467.124736,,
Mar 17 2015 00:50:00.00000,77.5,-80.0,450.0,134209.61792,2303.197021484375,1519.7447509765625,129134.190592,,
Mar 17 2015 00:50:00.00000,77.5,-75.0,450.0,132101.808128,2084.2578125,1516.91943359375,126718.910464,,
Mar 17 2015 00:50:00.00000,77.5,-70.0,450.0,130043.600896,1924.4556884765625,1516.994384765625,124343.123968,,
Mar 17 2015 00:50:00.00000,77.5,-65.0,450.0,128029.761536,1884.9886474609375,1519.938232421875,122197.254144,,
Mar 17 2015 00:50:00.00000,77.5,-60.0,450.0,126053.851136,1905.6337890625,1524.7349853515625,120263.43424,,
Mar 17 2015 00:50:00.00000,77.5,-55.0,450.0,124112.805888,1938.1292724609375,1529.5440673828125,118439.108608,,
Mar 17 2015 00:50:00.00000,77.5,-50.0,450.0,122201.432064,1969.484619140625,1535.172119140625,116664.942592,,
Mar 17 2015 00:50:00.00000,77.5,-45.0,450.0,120314.609664,1998.18017578125,1540.4439697265625,114917.1712,,
Mar 17 2015 00:50:00.00000,77.5,-40.0,450.0,118450.50368,2024.7073974609375,1545.8192138671875,113188.683776,,
Mar 17 2015 00:50:00.00000,77.5,-35.0,450.0,116548.722688,2049.70458984375,1549.865478515625,111420.358656,,
Mar 17 2015 00:50:00.00000,77.5,-30.0,450.0,114541.510656,2073.9052734375,1553.237060546875,109547.347968,,
Mar 17 2015 00:50:00.00000,77.5,-25.0,450.0,112610.951168,2097.89697265625,1555.936279296875,107743.936512,,
Mar 17 2015 00:50:00.00000,77.5,-20.0,450.0,110758.879232,2122.088134765625,1557.9840087890625,106012.30336,,
Mar 17 2015 00:50:00.00000,77.5,-15.0,450.0,108991.111168,2146.786865234375,1559.4134521484375,104358.289408,,
Mar 17 2015 00:50:00.00000,77.5,-10.0,450.0,107320.016896,2172.17431640625,1560.26513671875,102793.969664,,
Mar 17 2015 00:50:00.00000,77.5,-5.0,450.0,105760.882688,2198.3662109375,1560.583984375,101334.204416,,
Mar 17 2015 00:50:00.00000,77.5,0.0,450.0,104336.777216,2225.383056640625,1560.418701171875,100001.284096,,
Mar 17 2015 00:50:00.00000,77.5,5.0,450.0,103071.858688,2253.18798828125,1559.8187255859375,98818.547712,,
Mar 17 2015 00:50:00.00000,77.5,10.0,450.0,101997.150208,2281.67236328125,1558.8349609375,97815.846912,,
Mar 17 2015 00:50:00.00000,77.5,15.0,450.0,101144.90368,2310.691650390625,1557.5185546875,97024.294912,,
Mar 17 2015 00:50:00.00000,77.5,20.0,450.0,100317.536256,2340.057373046875,1555.9200439453125,96254.459904,,
Mar 17 2015 00:50:00.00000,77.5,25.0,450.0,99695.771648,2369.5302734375,1554.08984375,95679.832064,,
Mar 17 2015 00:50:00.00000,77.5,30.0,450.0,99329.327104,2398.880615234375,1552.076904296875,95348.301824,,
Mar 17 2015 00:50:00.00000,77.5,35.0,450.0,99244.408832,2427.84619140625,1549.9293212890625,95285.12512,,
Mar 17 2015 00:50:00.00000,77.5,40.0,450.0,99463.725056,2456.16162109375,1547.693115234375,95512.338432,,
Mar 17 2015 00:50:00.00000,77.5,45.0,450.0,100004.528128,2483.574951171875,1545.4129638671875,96046.669824,,
Mar 17 2015 00:50:00.00000,77.5,50.0,450.0,100883.406848,2509.865478515625,1543.1314697265625,96904.257536,,
Mar 17 2015 00:50:00.00000,77.5,55.0,450.0,102109.487104,2534.8427734375,1540.88916015625,98094.006272,,
Mar 17 2015 00:50:00.00000,77.5,60.0,450.0,103688.749056,2558.334228515625,1538.72314453125,99621.863424,,
Mar 17 2015 00:50:00.00000,77.5,65.0,450.0,105621.291008,2580.22265625,1536.66943359375,101488.14848,,
Mar 17 2015 00:50:00.00000,77.5,70.0,450.0,107910.332416,2600.441162109375,1534.760498046875,103696.072704,,
Mar 17 2015 00:50:00.00000,77.5,75.0,450.0,110555.91424,2618.93994140625,1533.0252685546875,106245.971968,,
Mar 17 2015 00:50:00.00000,77.5,80.0,450.0,113561.747456,2635.7392578125,1531.4906005859375,109141.56544,,
Mar 17 2015 00:50:00.00000,77.5,85.0,450.0,116932.8128,2650.88134765625,1530.1788330078125,112387.915776,,
Mar 17 2015 00:50:00.00000,77.5,90.0,450.0,120666.038272,2664.4453125,1529.1092529296875,115982.327808,,
Mar 17 2015 00:50:00.00000,77.5,95.0,450.0,124750.635008,2676.518798828125,1528.2978515625,119914.708992,,
Mar 17 2015 00:50:00.00000,77.5,100.0,450.0,129153.630208,2687.212158203125,1527.755859375,124153.700352,,
Mar 17 2015 00:50:00.00000,77.5,105.0,450.0,133825.011712,2696.65283203125,1527.491455078125,128651.534336,,
Mar 17 2015 00:50:00.00000,77.5,110.0,450.0,138695.426048,2704.9375,1527.5081787109375,133341.929472,,
Mar 17 2015 00:50:00.00000,77.5,115.0,450.0,143682.142208,2712.197998046875,1527.805908203125,138145.677312,,
