Time (UTCG),Lat (deg),Lon (deg),Alt (km),ne_iri16_cm-3,Te_iri16_K,Ti_iri16_K,O+_iri16_cm-3,O2+_iri16_cm-3,NO+_iri16_cm-3
Mar 17 2015 00:50:00.000000000,87.5,5.0,120.0,9964.100608,364.57672119140625,364.57672119140625,2.16926525,1617.871744,8343.995392
Mar 17 2015 00:50:00.000000000,87.5,10.0,120.0,10077.310976,364.613037109375,364.613037109375,2.22092975,1651.187584,8423.835648
Mar 17 2015 00:50:00.000000000,87.5,15.0,120.0,10222.367744,364.6525573730469,364.6525573730469,2.28424125,1693.868416,8526.143488
Mar 17 2015 00:50:00.000000000,87.5,20.0,120.0,10399.330304,364.6949462890625,364.6949462890625,2.353167,1745.149952,8651.746304
Mar 17 2015 00:50:00.000000000,87.5,25.0,120.0,10607.931392,364.7394714355469,364.7394714355469,2.40778625,1802.335488,8803.081216
Mar 17 2015 00:50:00.000000000,87.5,30.0,120.0,10847.876096,364.785400390625,364.785400390625,2.39653875,1858.900864,8986.413056
Mar 17 2015 00:50:00.000000000,87.5,35.0,120.0,11118.718976,364.83245849609375,364.83245849609375,2.2310865,1904.987904,9211.206656
Mar 17 2015 00:50:00.000000000,87.5,40.0,120.0,11419.8528,364.8798522949219,364.8798522949219,1.87309925,1938.830464,9478.649856
Mar 17 2015 00:50:00.000000000,87.5,45.0,120.0,11750.313984,364.9272766113281,364.9272766113281,1.451430125,1977.956992,9770.177536
Mar 17 2015 00:50:00.000000000,87.5,50.0,120.0,12108.973056,364.9742736816406,364.9742736816406,1.13264025,2040.347648,10066.568192
Mar 17 2015 00:50:00.000000000,87.5,55.0,120.0,12494.262272,365.0203857421875,365.0203857421875,0.9562365,2127.129984,10365.092864
Mar 17 2015 00:50:00.000000000,87.5,60.0,120.0,12904.266752,365.0653076171875,365.0653076171875,0.8847105,2231.40864,10670.751744
Mar 17 2015 00:50:00.000000000,87.5,65.0,120.0,13336.684544,365.10894775390625,365.10894775390625,0.877994375,2347.496448,10986.947584
Mar 17 2015 00:50:00.000000000,87.5,70.0,120.0,13788.9024,365.1510314941406,365.1510314941406,0.9118535,2471.53024,11314.950144
Mar 17 2015 00:50:00.000000000,87.5,75.0,120.0,14257.60256,365.19146728515625,365.19146728515625,0.971754,2601.962752,11652.996096
Mar 17 2015 00:50:00.000000000,87.5,80.0,120.0,14739.474432,365.23016357421875,365.23016357421875,1.051848125,2736.378624,12000.19456
Mar 17 2015 00:50:00.000000000,87.5,85.0,120.0,15230.629888,365.2670593261719,365.2670593261719,1.146790375,2874.20288,12353.235968
Mar 17 2015 00:50:00.000000000,87.5,90.0,120.0,15726.765056,365.3023376464844,365.3023376464844,1.2545815,3013.606912,12709.646336
Mar 17 2015 00:50:00.000000000,87.5,95.0,120.0,16223.514624,365.3359069824219,365.3359069824219,1.372559125,3153.694976,13065.964544
Mar 17 2015 00:50:00.000000000,87.5,100.0,120.0,16716.224512,365.36785888671875,365.36785888671875,1.49937275,3292.7488,13419.254784
Mar 17 2015 00:50:00.000000000,87.5,105.0,120.0,17200.211968,365.3982849121094,365.3982849121094,1.54492475,3489.328896,13706.544128
Mar 17 2015 00:50:00.000000000,87.5,110.0,120.0,17670.653952,365.42730712890625,365.42730712890625,1.67015125,3629.504,14036.456448
Mar 17 2015 00:50:00.000000000,87.5,115.0,120.0,18122.797056,365.4548034667969,365.4548034667969,1.797121375,3764.891136,14352.851968
Mar 17 2015 00:50:00.000000000,87.5,120.0,120.0,18552.15616,365.4811096191406,365.4811096191406,1.92358725,3894.083584,14652.660736
